1,"SELECT s.objid, s.ra, s.dec, s.z FROM SpecPhoto as s   JOIN galSpecExtra as g ON g.objid = s.objid WHERE s.z <= #    AND s.z>#    AND class=&&&   AND log(lgm_tot_p5#) > #   AND #<p.ra<#    AND # <p.dec<#"
2019-04-24 18:49:00,1
