3,"select  p.dec, p.ra       into mydb.z5 from photoObj p       join photoz z ON z.objID = p.objID        Join photoObjAll a ON a.objID = p.objID       where (z.photoErrorClass =# or z.photoErrorClass =#        or z.photoErrorClass = #  or z.photoErrorClass =#)        AND p.modelMag_r < #       AND p.modelMag_r > #       AND p.type = #         AND a.extinction_r < #      AND z.z >= # AND z.z < #"
2019-04-24 03:19:00,1
2019-04-24 03:38:00,1
2019-04-24 10:53:00,1
