1,"SELECT     ra,    dec, dered_u,dered_g,dered_r,dered_i,dered_z    into mydb.Area1Phys3# from PhotoObjAll  Where     ra># and ra<# and dec># and dec<#"
2019-04-24 05:47:00,1
