178,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-04-24 00:46:00,1
2019-04-24 01:00:00,1
2019-04-24 01:17:00,1
2019-04-24 01:46:00,1
2019-04-24 01:50:00,1
2019-04-24 02:27:00,1
2019-04-24 02:35:00,9
2019-04-24 02:46:00,1
2019-04-24 03:09:00,1
2019-04-24 03:17:00,1
2019-04-24 03:46:00,1
2019-04-24 04:46:00,1
2019-04-24 05:46:00,1
2019-04-24 06:45:00,1
2019-04-24 07:37:00,2
2019-04-24 07:41:00,1
2019-04-24 07:46:00,1
2019-04-24 07:55:00,1
2019-04-24 07:56:00,1
2019-04-24 08:46:00,1
2019-04-24 09:22:00,1
2019-04-24 09:23:00,6
2019-04-24 09:24:00,2
2019-04-24 09:46:00,1
2019-04-24 10:46:00,1
2019-04-24 11:46:00,1
2019-04-24 11:53:00,1
2019-04-24 12:46:00,1
2019-04-24 13:46:00,1
2019-04-24 13:49:00,9
2019-04-24 13:55:00,59
2019-04-24 13:56:00,4
2019-04-24 13:57:00,1
2019-04-24 13:59:00,2
2019-04-24 14:27:00,2
2019-04-24 14:28:00,1
2019-04-24 14:29:00,1
2019-04-24 14:31:00,1
2019-04-24 14:35:00,1
2019-04-24 14:46:00,1
2019-04-24 15:05:00,1
2019-04-24 15:06:00,1
2019-04-24 15:07:00,1
2019-04-24 15:09:00,1
2019-04-24 15:12:00,1
2019-04-24 15:15:00,1
2019-04-24 15:16:00,1
2019-04-24 15:28:00,9
2019-04-24 15:45:00,1
2019-04-24 15:48:00,1
2019-04-24 16:06:00,1
2019-04-24 16:09:00,1
2019-04-24 16:17:00,18
2019-04-24 16:44:00,9
2019-04-24 16:46:00,1
2019-04-24 17:46:00,1
2019-04-24 18:06:00,1
2019-04-24 18:47:00,1
2019-04-24 19:46:00,1
