2,"select distinct T.MediaTypeId, T.GenreId, M.Name, G.Name from chinook.Track as T, chinook.MediaType as M and chinook.Genre as G where T.MediaTypeId = M.MediaTypeId and T.GenreId = G.GenreId"
2019-04-24 17:18:00,2
