2,"select ra,dec,z into mydb.MyTable_ad from specObj  where ra BETWEEN # and # AND   dec BETWEEN # and # AND   z BETWEEN # AND # AND   class=&&& AND   zWarning=#"
2019-04-24 05:29:00,2
