25,select * from Field where fieldId=#
2019-04-24 01:57:00,2
2019-04-24 06:37:00,1
2019-04-24 07:12:00,1
2019-04-24 07:13:00,1
2019-04-24 07:41:00,1
2019-04-24 07:42:00,1
2019-04-24 07:47:00,1
2019-04-24 10:11:00,1
2019-04-24 10:26:00,1
2019-04-24 13:21:00,1
2019-04-24 13:55:00,1
2019-04-24 14:04:00,1
2019-04-24 15:50:00,1
2019-04-24 16:24:00,2
2019-04-24 16:27:00,2
2019-04-24 17:53:00,1
2019-04-24 17:56:00,1
2019-04-24 18:15:00,1
2019-04-24 19:40:00,1
2019-04-24 20:24:00,1
2019-04-24 22:11:00,1
2019-04-24 22:12:00,1
