2,"SELECT AlbumID, COUNT(AlbumID) count FROM chinook.Track GROUP BY AlbumID ) SELECT COUNT(st.count) AS freq FROM st GROUP BY st.count ORDER BY freq DESC"
2019-04-24 18:33:00,1
2019-04-24 18:34:00,1
