8,select * from zooNoSpec where objid=#
2019-01-01 06:20:00,1
2019-01-01 09:32:00,1
2019-01-01 15:09:00,1
2019-01-01 16:18:00,1
2019-01-01 17:10:00,1
2019-01-01 17:47:00,1
2019-01-01 20:24:00,1
2019-01-01 22:41:00,1
