44,select * from Frame where fieldId=#
2019-01-01 00:15:00,1
2019-01-01 00:32:00,1
2019-01-01 01:15:00,1
2019-01-01 02:20:00,1
2019-01-01 04:39:00,1
2019-01-01 05:17:00,1
2019-01-01 05:40:00,1
2019-01-01 06:31:00,1
2019-01-01 06:54:00,1
2019-01-01 07:11:00,1
2019-01-01 07:38:00,1
2019-01-01 08:09:00,1
2019-01-01 08:34:00,1
2019-01-01 10:23:00,1
2019-01-01 12:11:00,1
2019-01-01 13:31:00,2
2019-01-01 13:49:00,1
2019-01-01 14:19:00,1
2019-01-01 15:36:00,4
2019-01-01 15:37:00,10
2019-01-01 16:37:00,1
2019-01-01 17:17:00,1
2019-01-01 19:59:00,1
2019-01-01 20:52:00,1
2019-01-01 22:43:00,1
2019-01-01 23:10:00,4
2019-01-01 23:11:00,2
