59,"select p.run, p.camcol, p.field from STAR as p inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-01-01 03:28:00,5
2019-01-01 03:29:00,3
2019-01-01 03:31:00,3
2019-01-01 03:32:00,2
2019-01-01 03:33:00,3
2019-01-01 03:37:00,2
2019-01-01 03:39:00,3
2019-01-01 03:40:00,1
2019-01-01 03:42:00,1
2019-01-01 03:44:00,2
2019-01-01 03:45:00,1
2019-01-01 03:54:00,8
2019-01-01 03:57:00,3
2019-01-01 03:58:00,2
2019-01-01 04:04:00,2
2019-01-01 04:08:00,5
2019-01-01 04:12:00,6
2019-01-01 04:16:00,2
2019-01-01 04:18:00,3
2019-01-01 04:24:00,2
