100,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-01-01 00:10:00,1
2019-01-01 00:38:00,1
2019-01-01 00:39:00,1
2019-01-01 01:14:00,1
2019-01-01 01:16:00,1
2019-01-01 01:44:00,1
2019-01-01 02:12:00,2
2019-01-01 02:21:00,1
2019-01-01 02:41:00,1
2019-01-01 03:07:00,1
2019-01-01 03:08:00,1
2019-01-01 03:42:00,1
2019-01-01 03:43:00,1
2019-01-01 04:05:00,1
2019-01-01 04:06:00,1
2019-01-01 04:34:00,1
2019-01-01 04:35:00,1
2019-01-01 05:05:00,1
2019-01-01 05:23:00,1
2019-01-01 05:24:00,1
2019-01-01 05:44:00,1
2019-01-01 05:45:00,1
2019-01-01 05:54:00,1
2019-01-01 06:11:00,2
2019-01-01 06:49:00,2
2019-01-01 07:12:00,1
2019-01-01 07:38:00,2
2019-01-01 07:51:00,1
2019-01-01 08:09:00,1
2019-01-01 08:29:00,1
2019-01-01 08:30:00,1
2019-01-01 08:51:00,1
2019-01-01 09:09:00,1
2019-01-01 09:15:00,1
2019-01-01 09:19:00,1
2019-01-01 09:36:00,1
2019-01-01 09:51:00,1
2019-01-01 09:52:00,1
2019-01-01 10:26:00,1
2019-01-01 10:44:00,2
2019-01-01 11:05:00,1
2019-01-01 11:06:00,1
2019-01-01 11:27:00,1
2019-01-01 11:28:00,1
2019-01-01 11:54:00,1
2019-01-01 11:55:00,1
2019-01-01 12:48:00,1
2019-01-01 12:49:00,1
2019-01-01 13:11:00,1
2019-01-01 13:17:00,1
2019-01-01 13:23:00,1
2019-01-01 13:29:00,1
2019-01-01 13:52:00,1
2019-01-01 13:53:00,1
2019-01-01 15:04:00,1
2019-01-01 15:05:00,1
2019-01-01 15:28:00,1
2019-01-01 15:30:00,1
2019-01-01 15:46:00,2
2019-01-01 16:07:00,1
2019-01-01 16:08:00,1
2019-01-01 16:19:00,1
2019-01-01 16:29:00,1
2019-01-01 16:37:00,1
2019-01-01 16:55:00,1
2019-01-01 17:11:00,1
2019-01-01 18:15:00,1
2019-01-01 18:16:00,1
2019-01-01 18:28:00,1
2019-01-01 18:34:00,1
2019-01-01 18:50:00,1
2019-01-01 19:07:00,1
2019-01-01 19:24:00,1
2019-01-01 19:25:00,1
2019-01-01 19:38:00,2
2019-01-01 20:01:00,1
2019-01-01 20:02:00,1
2019-01-01 20:15:00,1
2019-01-01 20:34:00,1
2019-01-01 20:49:00,1
2019-01-01 21:16:00,2
2019-01-01 21:27:00,1
2019-01-01 21:46:00,1
2019-01-01 22:06:00,1
2019-01-01 22:20:00,1
2019-01-01 22:21:00,1
2019-01-01 22:43:00,1
2019-01-01 23:00:00,1
2019-01-01 23:01:00,1
2019-01-01 23:24:00,1
2019-01-01 23:35:00,1
2019-01-01 23:43:00,1
