1,"select  n.ObjID, l.ssfr, z.uncertain, z.elliptical, z.spiral, z.p_mg, s.velDisp into mydb.mydb.Mr1#_group_#_ssfr_morphology_vdisp from mydb.Mr1#_group_#_ObjID as n    JOIN PhotoObjDR7 as c ON c.dr7objid=n.ObjID      JOIN PhotoObj as p ON p.objID    = c.dr8objid    JOIN SpecObjAll as s ON s.bestObjID    = p.objID      JOIN stellarMassFSPSGranEarlyDust   as l ON l.specObjID   = s.specObjID      JOIN zooSpec as z ON s.specObjID = z.specobjid"
2019-07-23 15:15:00,1
