1,"SELECT so.bestobjid, so.specobjid, so.ra,so.dec, sp.teffadop, sp.fehadop, sp.loggadop, sp.snr, sp.flag into mydb.para_total FROM specobjall so  JOIN sppparams sp ON so.specobjid = sp.specobjid and so.sciencePrimary=#"
2019-07-23 01:18:00,1
