2,"SELECT   m.*, p.petroR5#_r, p.petroR9#_r, p.petroRad_r, e.specsfr_tot_p5#, e.lgm_tot_p5#   INTO   myDB.PosterResults   FROM   myDB.PosterCoord as m, galSpecExtra as e, PhotoObjAll as p, SpecObj as s   WHERE   s.bestObjID = m.objID and   p.objID = m.objID"
2019-07-23 17:01:00,2
