1,"SELECT TOP # G.objID,GN.distance,ar,dec  FROM star as G  JOIN dbo.fGetNearbyObjEq(#.,#, #) AS GN   ON G.objID = GN.objID  ORDER BY distance"
2019-07-23 16:51:00,1
