280,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-07-23 03:04:00,1
2019-07-23 03:36:00,1
2019-07-23 03:48:00,1
2019-07-23 03:52:00,1
2019-07-23 03:53:00,1
2019-07-23 06:17:00,1
2019-07-23 09:04:00,1
2019-07-23 09:49:00,1
2019-07-23 15:41:00,1
2019-07-23 15:45:00,1
2019-07-23 15:54:00,1
2019-07-23 16:12:00,1
2019-07-23 16:15:00,1
2019-07-23 16:30:00,1
2019-07-23 17:15:00,1
2019-07-23 17:30:00,2
2019-07-23 17:49:00,4
2019-07-23 17:54:00,1
2019-07-23 18:06:00,1
2019-07-23 18:09:00,1
2019-07-23 18:25:00,1
2019-07-23 18:45:00,1
2019-07-23 19:06:00,1
2019-07-23 19:30:00,1
2019-07-23 19:35:00,1
2019-07-23 20:28:00,1
2019-07-23 20:29:00,1
2019-07-23 20:31:00,1
2019-07-23 20:32:00,1
2019-07-23 20:36:00,2
2019-07-23 20:37:00,1
2019-07-23 20:38:00,1
2019-07-23 20:39:00,3
2019-07-23 20:40:00,4
2019-07-23 20:44:00,5
2019-07-23 20:45:00,1
2019-07-23 20:46:00,1
2019-07-23 20:47:00,3
2019-07-23 20:50:00,4
2019-07-23 20:51:00,7
2019-07-23 20:52:00,3
2019-07-23 20:53:00,5
2019-07-23 20:54:00,4
2019-07-23 20:55:00,5
2019-07-23 20:56:00,11
2019-07-23 20:57:00,5
2019-07-23 20:58:00,6
2019-07-23 20:59:00,8
2019-07-23 21:00:00,9
2019-07-23 21:01:00,5
2019-07-23 21:02:00,7
2019-07-23 21:03:00,6
2019-07-23 21:04:00,2
2019-07-23 21:05:00,9
2019-07-23 21:06:00,6
2019-07-23 21:07:00,9
2019-07-23 21:08:00,4
2019-07-23 21:09:00,12
2019-07-23 21:10:00,2
2019-07-23 21:11:00,6
2019-07-23 21:12:00,7
2019-07-23 21:13:00,5
2019-07-23 21:14:00,10
2019-07-23 21:15:00,9
2019-07-23 21:16:00,6
2019-07-23 21:17:00,2
2019-07-23 21:18:00,1
2019-07-23 21:19:00,1
2019-07-23 21:20:00,2
2019-07-23 21:34:00,9
2019-07-23 21:35:00,6
2019-07-23 21:36:00,6
2019-07-23 21:37:00,10
2019-07-23 21:38:00,5
2019-07-23 21:39:00,8
2019-07-23 21:40:00,2
2019-07-23 21:51:00,1
2019-07-23 22:10:00,1
