1,"select top # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.specobjid from photoobj p, specobj s where p.objid=s.bestobjid and p.g < #  and (s.class = &&&) order by p.r"
2019-07-23 02:43:00,1
