2,"SELECT   m.*, e.specsfr_tot_p5#, e.lgm_tot_p5#   INTO   myDB.PosterResults   FROM   myDB.PosterCoord as m, galSpecExtra as e, PhotoObjAll as p, SpecObj as s"
2019-07-23 17:51:00,2
