1,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhotoAll s, dbo.fGetNearbyObjAllEq(#,#,#) n where s.ObjID = n.ObjID"
2019-04-06 02:29:00,1
