109,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-04-06 01:04:00,1
2019-04-06 01:53:00,2
2019-04-06 01:54:00,1
2019-04-06 01:55:00,1
2019-04-06 01:56:00,1
2019-04-06 01:59:00,1
2019-04-06 02:00:00,1
2019-04-06 02:07:00,1
2019-04-06 02:09:00,1
2019-04-06 02:10:00,1
2019-04-06 02:12:00,1
2019-04-06 02:14:00,1
2019-04-06 02:15:00,1
2019-04-06 02:17:00,1
2019-04-06 02:55:00,1
2019-04-06 02:58:00,1
2019-04-06 03:17:00,1
2019-04-06 03:28:00,1
2019-04-06 03:29:00,1
2019-04-06 03:33:00,1
2019-04-06 03:34:00,1
2019-04-06 03:37:00,2
2019-04-06 03:58:00,1
2019-04-06 04:26:00,2
2019-04-06 04:58:00,1
2019-04-06 05:57:00,1
2019-04-06 06:45:00,1
2019-04-06 06:57:00,1
2019-04-06 07:57:00,1
2019-04-06 08:39:00,2
2019-04-06 08:40:00,2
2019-04-06 08:42:00,1
2019-04-06 08:46:00,1
2019-04-06 08:47:00,2
2019-04-06 08:49:00,2
2019-04-06 08:51:00,1
2019-04-06 08:54:00,1
2019-04-06 08:55:00,1
2019-04-06 08:57:00,2
2019-04-06 08:58:00,1
2019-04-06 09:56:00,1
2019-04-06 10:56:00,1
2019-04-06 11:45:00,9
2019-04-06 11:56:00,1
2019-04-06 12:57:00,1
2019-04-06 13:59:00,1
2019-04-06 14:08:00,7
2019-04-06 14:09:00,2
2019-04-06 14:58:00,1
2019-04-06 15:12:00,1
2019-04-06 15:13:00,1
2019-04-06 15:55:00,9
2019-04-06 15:58:00,1
2019-04-06 16:31:00,1
2019-04-06 16:32:00,1
2019-04-06 16:42:00,1
2019-04-06 16:57:00,1
2019-04-06 17:57:00,1
2019-04-06 18:12:00,9
2019-04-06 18:53:00,9
2019-04-06 18:58:00,1
2019-04-06 19:58:00,1
