620,select * from Frame where fieldId=#
2019-04-06 02:21:00,1
2019-04-06 02:45:00,1
2019-04-06 03:13:00,1
2019-04-06 03:15:00,2
2019-04-06 03:16:00,2
2019-04-06 03:17:00,1
2019-04-06 03:18:00,2
2019-04-06 03:19:00,1
2019-04-06 03:21:00,1
2019-04-06 03:26:00,1
2019-04-06 03:27:00,1
2019-04-06 03:28:00,1
2019-04-06 03:33:00,1
2019-04-06 03:39:00,2
2019-04-06 03:41:00,1
2019-04-06 03:47:00,1
2019-04-06 03:50:00,1
2019-04-06 03:52:00,1
2019-04-06 04:01:00,3
2019-04-06 04:02:00,3
2019-04-06 04:07:00,1
2019-04-06 04:08:00,1
2019-04-06 04:10:00,1
2019-04-06 04:15:00,1
2019-04-06 04:18:00,1
2019-04-06 04:33:00,1
2019-04-06 04:43:00,1
2019-04-06 04:44:00,1
2019-04-06 04:49:00,1
2019-04-06 05:16:00,1
2019-04-06 05:18:00,1
2019-04-06 05:28:00,3
2019-04-06 05:29:00,1
2019-04-06 05:31:00,1
2019-04-06 05:35:00,1
2019-04-06 05:36:00,1
2019-04-06 05:43:00,2
2019-04-06 05:45:00,2
2019-04-06 05:46:00,1
2019-04-06 05:47:00,5
2019-04-06 05:48:00,1
2019-04-06 05:50:00,1
2019-04-06 05:56:00,1
2019-04-06 05:57:00,1
2019-04-06 05:58:00,5
2019-04-06 05:59:00,7
2019-04-06 06:00:00,3
2019-04-06 06:01:00,1
2019-04-06 06:02:00,5
2019-04-06 06:11:00,1
2019-04-06 06:12:00,1
2019-04-06 06:13:00,1
2019-04-06 06:14:00,4
2019-04-06 06:15:00,2
2019-04-06 06:17:00,3
2019-04-06 06:18:00,1
2019-04-06 06:19:00,1
2019-04-06 06:20:00,4
2019-04-06 06:21:00,2
2019-04-06 06:24:00,1
2019-04-06 06:27:00,1
2019-04-06 06:28:00,9
2019-04-06 06:29:00,19
2019-04-06 06:30:00,30
2019-04-06 06:31:00,29
2019-04-06 06:32:00,2
2019-04-06 06:33:00,1
2019-04-06 06:34:00,2
2019-04-06 06:35:00,3
2019-04-06 06:36:00,8
2019-04-06 06:38:00,4
2019-04-06 06:39:00,1
2019-04-06 06:40:00,2
2019-04-06 06:41:00,3
2019-04-06 06:42:00,2
2019-04-06 06:44:00,1
2019-04-06 06:47:00,1
2019-04-06 06:48:00,1
2019-04-06 06:49:00,3
2019-04-06 06:50:00,2
2019-04-06 06:51:00,1
2019-04-06 06:52:00,4
2019-04-06 06:53:00,1
2019-04-06 06:54:00,1
2019-04-06 06:55:00,2
2019-04-06 07:00:00,1
2019-04-06 07:04:00,1
2019-04-06 07:05:00,2
2019-04-06 07:06:00,2
2019-04-06 07:07:00,4
2019-04-06 07:09:00,4
2019-04-06 07:12:00,3
2019-04-06 07:13:00,1
2019-04-06 07:16:00,3
2019-04-06 07:19:00,4
2019-04-06 07:24:00,3
2019-04-06 07:25:00,1
2019-04-06 07:27:00,4
2019-04-06 07:31:00,1
2019-04-06 07:37:00,1
2019-04-06 07:39:00,2
2019-04-06 07:41:00,1
2019-04-06 07:43:00,1
2019-04-06 07:46:00,2
2019-04-06 07:48:00,1
2019-04-06 07:49:00,4
2019-04-06 07:50:00,2
2019-04-06 07:52:00,1
2019-04-06 07:53:00,1
2019-04-06 07:54:00,1
2019-04-06 07:55:00,1
2019-04-06 08:04:00,1
2019-04-06 08:12:00,1
2019-04-06 09:01:00,1
2019-04-06 09:03:00,1
2019-04-06 09:04:00,1
2019-04-06 09:06:00,2
2019-04-06 09:07:00,1
2019-04-06 09:11:00,1
2019-04-06 09:13:00,1
2019-04-06 09:14:00,1
2019-04-06 09:17:00,6
2019-04-06 09:18:00,2
2019-04-06 09:19:00,1
2019-04-06 09:20:00,3
2019-04-06 09:23:00,2
2019-04-06 09:25:00,1
2019-04-06 09:26:00,1
2019-04-06 09:27:00,2
2019-04-06 09:28:00,3
2019-04-06 09:32:00,2
2019-04-06 09:37:00,1
2019-04-06 09:38:00,1
2019-04-06 09:39:00,1
2019-04-06 09:40:00,1
2019-04-06 09:41:00,2
2019-04-06 09:44:00,1
2019-04-06 09:46:00,1
2019-04-06 09:47:00,1
2019-04-06 09:53:00,1
2019-04-06 09:55:00,1
2019-04-06 09:57:00,1
2019-04-06 09:58:00,2
2019-04-06 10:00:00,1
2019-04-06 10:01:00,6
2019-04-06 10:03:00,6
2019-04-06 10:04:00,1
2019-04-06 10:06:00,6
2019-04-06 10:07:00,1
2019-04-06 10:08:00,1
2019-04-06 10:09:00,1
2019-04-06 10:10:00,1
2019-04-06 10:16:00,1
2019-04-06 10:32:00,1
2019-04-06 10:35:00,1
2019-04-06 10:36:00,4
2019-04-06 10:37:00,3
2019-04-06 10:39:00,1
2019-04-06 10:40:00,2
2019-04-06 10:42:00,2
2019-04-06 10:43:00,15
2019-04-06 10:44:00,3
2019-04-06 10:45:00,1
2019-04-06 10:51:00,2
2019-04-06 13:08:00,1
2019-04-06 13:15:00,1
2019-04-06 13:16:00,1
2019-04-06 13:26:00,1
2019-04-06 13:39:00,1
2019-04-06 13:41:00,1
2019-04-06 13:42:00,1
2019-04-06 13:55:00,1
2019-04-06 14:03:00,1
2019-04-06 14:13:00,1
2019-04-06 14:28:00,1
2019-04-06 15:27:00,1
2019-04-06 15:47:00,1
2019-04-06 15:48:00,1
2019-04-06 16:13:00,1
2019-04-06 16:21:00,1
2019-04-06 16:26:00,1
2019-04-06 16:28:00,1
2019-04-06 16:43:00,1
2019-04-06 16:57:00,2
2019-04-06 17:06:00,1
2019-04-06 17:20:00,1
2019-04-06 17:30:00,4
2019-04-06 17:39:00,1
2019-04-06 17:50:00,1
2019-04-06 17:55:00,1
2019-04-06 18:28:00,1
2019-04-06 18:41:00,1
2019-04-06 18:42:00,1
2019-04-06 18:43:00,1
2019-04-06 18:46:00,2
2019-04-06 18:47:00,8
2019-04-06 18:48:00,1
2019-04-06 18:49:00,4
2019-04-06 18:52:00,1
2019-04-06 18:57:00,1
2019-04-06 19:07:00,1
2019-04-06 19:13:00,2
2019-04-06 19:14:00,1
2019-04-06 19:15:00,1
2019-04-06 19:20:00,2
2019-04-06 19:21:00,1
2019-04-06 19:25:00,1
2019-04-06 19:27:00,1
2019-04-06 19:29:00,1
2019-04-06 19:31:00,1
2019-04-06 19:34:00,1
2019-04-06 19:39:00,1
2019-04-06 19:40:00,1
2019-04-06 20:04:00,1
2019-04-06 20:05:00,1
2019-04-06 20:09:00,1
2019-04-06 20:28:00,2
2019-04-06 20:29:00,2
2019-04-06 20:32:00,1
2019-04-06 20:33:00,4
2019-04-06 20:34:00,2
2019-04-06 20:35:00,1
2019-04-06 20:36:00,2
2019-04-06 20:37:00,1
2019-04-06 20:39:00,3
2019-04-06 20:40:00,1
2019-04-06 20:42:00,2
2019-04-06 20:43:00,13
2019-04-06 20:45:00,11
2019-04-06 20:46:00,8
2019-04-06 20:47:00,11
2019-04-06 20:48:00,2
2019-04-06 20:50:00,1
2019-04-06 20:51:00,3
2019-04-06 20:52:00,2
2019-04-06 20:56:00,1
2019-04-06 20:59:00,1
