32,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-04-06 00:02:00,1
2019-04-06 00:04:00,1
2019-04-06 00:06:00,1
2019-04-06 00:08:00,1
2019-04-06 04:49:00,1
2019-04-06 04:51:00,1
2019-04-06 04:58:00,2
2019-04-06 05:00:00,1
2019-04-06 05:01:00,1
2019-04-06 05:02:00,1
2019-04-06 05:09:00,1
2019-04-06 05:10:00,1
2019-04-06 05:11:00,1
2019-04-06 05:13:00,1
2019-04-06 07:30:00,1
2019-04-06 07:34:00,1
2019-04-06 07:42:00,1
2019-04-06 07:43:00,1
2019-04-06 07:45:00,1
2019-04-06 07:53:00,1
2019-04-06 23:31:00,1
2019-04-06 23:36:00,1
2019-04-06 23:37:00,1
2019-04-06 23:39:00,1
2019-04-06 23:42:00,1
2019-04-06 23:44:00,1
2019-04-06 23:47:00,1
2019-04-06 23:50:00,1
2019-04-06 23:52:00,1
2019-04-06 23:56:00,1
2019-04-06 23:59:00,1
