177,select * from XCRedshift where specObjId=#
2019-04-06 00:45:00,1
2019-04-06 04:32:00,1
2019-04-06 04:42:00,2
2019-04-06 04:52:00,1
2019-04-06 04:55:00,1
2019-04-06 05:01:00,1
2019-04-06 05:12:00,1
2019-04-06 05:18:00,2
2019-04-06 05:29:00,2
2019-04-06 05:31:00,2
2019-04-06 05:32:00,1
2019-04-06 05:35:00,2
2019-04-06 05:36:00,2
2019-04-06 05:38:00,1
2019-04-06 05:43:00,1
2019-04-06 05:45:00,2
2019-04-06 05:46:00,2
2019-04-06 05:47:00,1
2019-04-06 05:51:00,1
2019-04-06 05:52:00,1
2019-04-06 05:53:00,3
2019-04-06 05:55:00,2
2019-04-06 05:57:00,6
2019-04-06 05:58:00,2
2019-04-06 06:10:00,1
2019-04-06 06:12:00,1
2019-04-06 06:14:00,3
2019-04-06 06:21:00,1
2019-04-06 06:31:00,1
2019-04-06 06:36:00,1
2019-04-06 06:40:00,1
2019-04-06 06:42:00,1
2019-04-06 06:47:00,1
2019-04-06 06:48:00,1
2019-04-06 07:03:00,1
2019-04-06 07:06:00,1
2019-04-06 07:07:00,1
2019-04-06 07:08:00,1
2019-04-06 07:19:00,1
2019-04-06 07:23:00,2
2019-04-06 07:28:00,1
2019-04-06 07:29:00,1
2019-04-06 07:31:00,1
2019-04-06 07:34:00,1
2019-04-06 07:38:00,1
2019-04-06 07:41:00,1
2019-04-06 07:44:00,1
2019-04-06 07:46:00,1
2019-04-06 09:11:00,1
2019-04-06 09:16:00,2
2019-04-06 09:20:00,1
2019-04-06 09:26:00,1
2019-04-06 09:27:00,1
2019-04-06 09:37:00,1
2019-04-06 09:38:00,1
2019-04-06 09:41:00,1
2019-04-06 09:44:00,1
2019-04-06 09:48:00,1
2019-04-06 09:51:00,1
2019-04-06 09:58:00,1
2019-04-06 10:04:00,1
2019-04-06 10:13:00,1
2019-04-06 10:32:00,1
2019-04-06 10:33:00,3
2019-04-06 10:35:00,1
2019-04-06 10:36:00,3
2019-04-06 10:37:00,1
2019-04-06 10:38:00,2
2019-04-06 10:45:00,2
2019-04-06 10:51:00,2
2019-04-06 11:40:00,1
2019-04-06 12:49:00,1
2019-04-06 13:57:00,1
2019-04-06 14:43:00,1
2019-04-06 15:05:00,1
2019-04-06 16:24:00,1
2019-04-06 16:54:00,1
2019-04-06 18:26:00,1
2019-04-06 19:16:00,1
2019-04-06 19:18:00,1
2019-04-06 19:32:00,1
2019-04-06 19:54:00,1
2019-04-06 19:56:00,2
2019-04-06 19:58:00,1
2019-04-06 20:07:00,1
2019-04-06 20:10:00,1
2019-04-06 20:11:00,1
2019-04-06 20:12:00,1
2019-04-06 20:13:00,3
2019-04-06 20:15:00,1
2019-04-06 20:17:00,2
2019-04-06 20:28:00,1
2019-04-06 20:31:00,6
2019-04-06 20:32:00,2
2019-04-06 20:33:00,3
2019-04-06 20:34:00,2
2019-04-06 20:39:00,1
2019-04-06 20:54:00,1
2019-04-06 20:58:00,1
2019-04-06 20:59:00,1
2019-04-06 21:22:00,1
2019-04-06 21:28:00,1
2019-04-06 21:31:00,2
2019-04-06 21:32:00,1
2019-04-06 21:36:00,1
2019-04-06 21:38:00,1
2019-04-06 21:45:00,1
2019-04-06 21:48:00,1
2019-04-06 21:49:00,2
2019-04-06 21:50:00,1
2019-04-06 21:51:00,1
2019-04-06 22:05:00,1
2019-04-06 22:07:00,2
2019-04-06 22:08:00,1
2019-04-06 22:09:00,3
2019-04-06 22:10:00,1
2019-04-06 22:11:00,1
2019-04-06 22:13:00,1
2019-04-06 22:14:00,1
2019-04-06 22:15:00,2
2019-04-06 22:21:00,1
2019-04-06 22:27:00,1
2019-04-06 22:28:00,1
2019-04-06 22:57:00,1
2019-04-06 23:42:00,1
2019-04-06 23:43:00,1
2019-04-06 23:45:00,3
2019-04-06 23:57:00,1
