1,"SELECT TOP # run,            camCol,   rerun,   field,   objID,   u, g, r, i, z,   mjd,   ra, dec into mydb.MyTable_# from PhotoPrimary	 WHERE  u - g < #   and  g - r < #   and  r - i > #    and  i - z > #"
2019-12-29 17:54:00,1
