95,select * from Frame where fieldId=#
2019-12-29 00:11:00,1
2019-12-29 01:26:00,1
2019-12-29 02:17:00,1
2019-12-29 02:24:00,1
2019-12-29 02:33:00,1
2019-12-29 03:22:00,1
2019-12-29 04:13:00,1
2019-12-29 05:28:00,1
2019-12-29 05:45:00,1
2019-12-29 06:12:00,1
2019-12-29 06:21:00,1
2019-12-29 06:40:00,1
2019-12-29 06:43:00,1
2019-12-29 07:17:00,1
2019-12-29 10:15:00,1
2019-12-29 12:01:00,1
2019-12-29 12:42:00,1
2019-12-29 13:43:00,1
2019-12-29 14:07:00,1
2019-12-29 15:25:00,1
2019-12-29 18:07:00,1
2019-12-29 19:25:00,1
2019-12-29 20:14:00,28
2019-12-29 20:15:00,23
2019-12-29 20:59:00,1
2019-12-29 21:12:00,1
2019-12-29 21:31:00,1
2019-12-29 22:35:00,1
2019-12-29 22:49:00,7
2019-12-29 22:50:00,6
2019-12-29 23:19:00,1
2019-12-29 23:20:00,4
