27,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-12-29 05:16:00,1
2019-12-29 07:01:00,1
2019-12-29 08:28:00,3
2019-12-29 15:05:00,1
2019-12-29 15:06:00,1
2019-12-29 15:09:00,1
2019-12-29 15:14:00,1
2019-12-29 15:19:00,1
2019-12-29 15:27:00,2
2019-12-29 15:31:00,1
2019-12-29 15:34:00,1
2019-12-29 16:40:00,2
2019-12-29 16:48:00,7
2019-12-29 18:06:00,1
2019-12-29 18:21:00,1
2019-12-29 18:22:00,1
2019-12-29 18:34:00,1
