38,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-12-29 00:57:00,1
2019-12-29 00:58:00,1
2019-12-29 01:01:00,1
2019-12-29 01:03:00,1
2019-12-29 01:06:00,2
2019-12-29 01:09:00,1
2019-12-29 01:12:00,1
2019-12-29 01:15:00,1
2019-12-29 01:16:00,1
2019-12-29 01:19:00,1
2019-12-29 01:20:00,1
2019-12-29 01:23:00,1
2019-12-29 01:24:00,1
2019-12-29 01:27:00,1
2019-12-29 01:29:00,1
2019-12-29 01:31:00,1
2019-12-29 01:34:00,1
2019-12-29 01:36:00,1
2019-12-29 01:37:00,1
2019-12-29 01:40:00,1
2019-12-29 01:41:00,1
2019-12-29 01:44:00,1
2019-12-29 01:45:00,1
2019-12-29 02:02:00,1
2019-12-29 02:04:00,1
2019-12-29 02:11:00,1
2019-12-29 07:08:00,1
2019-12-29 07:11:00,1
2019-12-29 07:18:00,1
2019-12-29 07:19:00,1
2019-12-29 07:20:00,1
2019-12-29 07:22:00,1
2019-12-29 07:24:00,1
2019-12-29 07:30:00,1
2019-12-29 07:31:00,1
2019-12-29 07:32:00,1
2019-12-29 07:35:00,1
