168,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-29 02:00:00,1
2019-12-29 02:57:00,1
2019-12-29 03:10:00,1
2019-12-29 03:21:00,1
2019-12-29 03:27:00,1
2019-12-29 03:35:00,1
2019-12-29 03:54:00,2
2019-12-29 04:03:00,2
2019-12-29 04:06:00,2
2019-12-29 04:14:00,1
2019-12-29 04:21:00,1
2019-12-29 04:23:00,2
2019-12-29 04:25:00,1
2019-12-29 04:30:00,1
2019-12-29 04:32:00,1
2019-12-29 04:35:00,1
2019-12-29 04:43:00,1
2019-12-29 04:44:00,1
2019-12-29 04:45:00,1
2019-12-29 04:53:00,1
2019-12-29 05:00:00,1
2019-12-29 05:08:00,1
2019-12-29 05:17:00,1
2019-12-29 05:25:00,1
2019-12-29 05:39:00,1
2019-12-29 06:02:00,1
2019-12-29 06:03:00,1
2019-12-29 06:04:00,1
2019-12-29 06:08:00,1
2019-12-29 06:15:00,1
2019-12-29 06:19:00,4
2019-12-29 06:25:00,1
2019-12-29 06:27:00,1
2019-12-29 06:28:00,1
2019-12-29 06:35:00,1
2019-12-29 06:36:00,1
2019-12-29 06:38:00,1
2019-12-29 06:40:00,1
2019-12-29 06:42:00,1
2019-12-29 06:46:00,1
2019-12-29 06:48:00,1
2019-12-29 06:49:00,1
2019-12-29 06:53:00,1
2019-12-29 06:55:00,1
2019-12-29 07:07:00,2
2019-12-29 07:09:00,1
2019-12-29 07:20:00,2
2019-12-29 07:23:00,1
2019-12-29 07:25:00,1
2019-12-29 07:28:00,2
2019-12-29 07:31:00,1
2019-12-29 07:32:00,1
2019-12-29 07:36:00,1
2019-12-29 07:37:00,1
2019-12-29 07:57:00,2
2019-12-29 08:08:00,1
2019-12-29 08:10:00,1
2019-12-29 08:13:00,2
2019-12-29 08:17:00,2
2019-12-29 08:22:00,1
2019-12-29 08:27:00,1
2019-12-29 08:28:00,1
2019-12-29 08:35:00,1
2019-12-29 08:41:00,1
2019-12-29 08:42:00,1
2019-12-29 08:50:00,1
2019-12-29 10:24:00,1
2019-12-29 10:29:00,1
2019-12-29 10:37:00,1
2019-12-29 10:40:00,1
2019-12-29 10:42:00,1
2019-12-29 10:50:00,2
2019-12-29 11:33:00,1
2019-12-29 11:35:00,1
2019-12-29 11:39:00,2
2019-12-29 11:47:00,1
2019-12-29 11:48:00,1
2019-12-29 11:52:00,1
2019-12-29 11:53:00,1
2019-12-29 12:06:00,1
2019-12-29 12:07:00,1
2019-12-29 12:14:00,1
2019-12-29 12:17:00,1
2019-12-29 12:18:00,1
2019-12-29 12:28:00,1
2019-12-29 12:29:00,1
2019-12-29 12:30:00,1
2019-12-29 12:42:00,1
2019-12-29 12:43:00,1
2019-12-29 12:48:00,1
2019-12-29 12:49:00,1
2019-12-29 12:54:00,1
2019-12-29 12:55:00,1
2019-12-29 13:00:00,2
2019-12-29 13:06:00,1
2019-12-29 13:11:00,1
2019-12-29 13:12:00,1
2019-12-29 13:24:00,1
2019-12-29 13:26:00,1
2019-12-29 13:29:00,1
2019-12-29 13:34:00,1
2019-12-29 13:36:00,1
2019-12-29 13:47:00,1
2019-12-29 14:14:00,1
2019-12-29 14:18:00,1
2019-12-29 14:20:00,1
2019-12-29 14:24:00,1
2019-12-29 14:29:00,1
2019-12-29 14:30:00,1
2019-12-29 14:44:00,1
2019-12-29 14:47:00,1
2019-12-29 14:51:00,2
2019-12-29 15:01:00,1
2019-12-29 15:06:00,1
2019-12-29 15:08:00,1
2019-12-29 15:19:00,1
2019-12-29 15:27:00,1
2019-12-29 15:28:00,1
2019-12-29 15:32:00,1
2019-12-29 15:35:00,1
2019-12-29 15:37:00,2
2019-12-29 15:40:00,1
2019-12-29 15:43:00,1
2019-12-29 15:44:00,1
2019-12-29 15:48:00,1
2019-12-29 15:51:00,1
2019-12-29 15:52:00,1
2019-12-29 15:53:00,1
2019-12-29 15:54:00,1
2019-12-29 15:55:00,2
2019-12-29 15:56:00,2
2019-12-29 15:57:00,1
2019-12-29 15:59:00,1
2019-12-29 16:02:00,1
2019-12-29 16:06:00,1
2019-12-29 16:07:00,2
2019-12-29 16:12:00,1
2019-12-29 21:29:00,1
2019-12-29 21:32:00,1
2019-12-29 21:34:00,1
2019-12-29 21:36:00,1
2019-12-29 21:39:00,1
2019-12-29 21:42:00,1
2019-12-29 21:44:00,1
2019-12-29 21:45:00,1
2019-12-29 21:47:00,1
2019-12-29 21:53:00,1
