117,select * from SpecLineIndex where specObjId=#
2019-12-29 01:25:00,1
2019-12-29 01:47:00,1
2019-12-29 01:53:00,1
2019-12-29 02:13:00,1
2019-12-29 02:16:00,1
2019-12-29 02:47:00,1
2019-12-29 02:48:00,1
2019-12-29 02:51:00,1
2019-12-29 03:02:00,1
2019-12-29 03:04:00,1
2019-12-29 03:08:00,1
2019-12-29 03:12:00,1
2019-12-29 03:14:00,1
2019-12-29 03:15:00,1
2019-12-29 03:19:00,1
2019-12-29 03:20:00,1
2019-12-29 03:22:00,2
2019-12-29 03:29:00,1
2019-12-29 03:38:00,1
2019-12-29 03:39:00,1
2019-12-29 03:42:00,1
2019-12-29 03:52:00,1
2019-12-29 03:59:00,1
2019-12-29 04:05:00,1
2019-12-29 04:06:00,2
2019-12-29 04:14:00,1
2019-12-29 04:16:00,1
2019-12-29 04:18:00,1
2019-12-29 04:27:00,1
2019-12-29 04:28:00,1
2019-12-29 04:29:00,1
2019-12-29 04:35:00,1
2019-12-29 04:38:00,1
2019-12-29 04:39:00,1
2019-12-29 04:53:00,1
2019-12-29 05:07:00,1
2019-12-29 05:16:00,1
2019-12-29 05:20:00,1
2019-12-29 05:36:00,1
2019-12-29 05:41:00,1
2019-12-29 05:44:00,1
2019-12-29 05:46:00,1
2019-12-29 05:49:00,2
2019-12-29 05:54:00,1
2019-12-29 06:12:00,2
2019-12-29 06:15:00,1
2019-12-29 06:22:00,1
2019-12-29 06:34:00,1
2019-12-29 06:36:00,1
2019-12-29 06:38:00,1
2019-12-29 06:49:00,1
2019-12-29 06:51:00,1
2019-12-29 06:53:00,1
2019-12-29 06:58:00,1
2019-12-29 07:00:00,1
2019-12-29 07:09:00,1
2019-12-29 07:19:00,2
2019-12-29 07:28:00,1
2019-12-29 07:46:00,1
2019-12-29 07:48:00,1
2019-12-29 07:49:00,1
2019-12-29 07:54:00,1
2019-12-29 10:33:00,1
2019-12-29 11:08:00,1
2019-12-29 11:16:00,1
2019-12-29 11:35:00,1
2019-12-29 11:42:00,1
2019-12-29 11:45:00,1
2019-12-29 11:46:00,1
2019-12-29 12:18:00,1
2019-12-29 12:28:00,1
2019-12-29 12:45:00,1
2019-12-29 12:54:00,1
2019-12-29 12:59:00,1
2019-12-29 13:00:00,1
2019-12-29 13:26:00,1
2019-12-29 13:27:00,1
2019-12-29 13:29:00,1
2019-12-29 13:37:00,1
2019-12-29 13:48:00,1
2019-12-29 13:51:00,2
2019-12-29 15:21:00,1
2019-12-29 15:22:00,1
2019-12-29 15:23:00,1
2019-12-29 15:24:00,1
2019-12-29 15:37:00,1
2019-12-29 15:38:00,1
2019-12-29 15:44:00,1
2019-12-29 15:45:00,1
2019-12-29 15:46:00,1
2019-12-29 15:48:00,1
2019-12-29 15:49:00,1
2019-12-29 15:55:00,1
2019-12-29 16:12:00,1
2019-12-29 16:20:00,1
2019-12-29 16:24:00,1
2019-12-29 16:43:00,1
2019-12-29 16:49:00,1
2019-12-29 16:52:00,1
2019-12-29 16:53:00,1
2019-12-29 17:10:00,1
2019-12-29 17:56:00,1
2019-12-29 18:33:00,2
2019-12-29 18:35:00,1
2019-12-29 18:53:00,1
2019-12-29 19:03:00,1
2019-12-29 20:02:00,1
2019-12-29 21:26:00,1
2019-12-29 23:10:00,1
2019-12-29 23:11:00,1
