84,select * from galSpecIndx where specObjId=#
2019-12-29 02:40:00,1
2019-12-29 03:04:00,1
2019-12-29 03:28:00,1
2019-12-29 04:15:00,1
2019-12-29 04:27:00,1
2019-12-29 04:58:00,1
2019-12-29 06:21:00,1
2019-12-29 08:20:00,1
2019-12-29 09:43:00,1
2019-12-29 11:39:00,13
2019-12-29 11:54:00,1
2019-12-29 12:14:00,1
2019-12-29 12:51:00,1
2019-12-29 12:57:00,1
2019-12-29 13:25:00,1
2019-12-29 14:18:00,1
2019-12-29 14:24:00,13
2019-12-29 14:25:00,4
2019-12-29 14:40:00,1
2019-12-29 14:58:00,1
2019-12-29 16:24:00,1
2019-12-29 17:18:00,1
2019-12-29 17:19:00,15
2019-12-29 18:13:00,1
2019-12-29 18:40:00,1
2019-12-29 19:35:00,1
2019-12-29 20:14:00,1
2019-12-29 22:51:00,11
2019-12-29 22:52:00,2
2019-12-29 22:54:00,1
2019-12-29 22:56:00,2
