164,select distinct parent from DBViewCols where viewname=&&&
2019-12-29 00:03:00,2
2019-12-29 01:07:00,1
2019-12-29 01:13:00,6
2019-12-29 01:26:00,1
2019-12-29 01:27:00,4
2019-12-29 01:44:00,11
2019-12-29 01:45:00,1
2019-12-29 01:48:00,1
2019-12-29 01:53:00,10
2019-12-29 02:22:00,1
2019-12-29 02:31:00,2
2019-12-29 02:32:00,5
2019-12-29 02:33:00,3
2019-12-29 03:13:00,5
2019-12-29 03:14:00,5
2019-12-29 03:15:00,6
2019-12-29 03:17:00,1
2019-12-29 03:18:00,1
2019-12-29 03:21:00,3
2019-12-29 03:44:00,1
2019-12-29 04:30:00,1
2019-12-29 05:42:00,7
2019-12-29 05:43:00,4
2019-12-29 05:48:00,3
2019-12-29 06:09:00,6
2019-12-29 06:10:00,7
2019-12-29 06:12:00,4
2019-12-29 06:13:00,4
2019-12-29 06:21:00,1
2019-12-29 06:25:00,4
2019-12-29 06:28:00,4
2019-12-29 06:47:00,4
2019-12-29 07:10:00,2
2019-12-29 07:11:00,6
2019-12-29 07:27:00,4
2019-12-29 07:41:00,1
2019-12-29 08:35:00,2
2019-12-29 08:59:00,1
2019-12-29 11:30:00,1
2019-12-29 12:18:00,5
2019-12-29 13:15:00,1
2019-12-29 17:12:00,1
2019-12-29 17:54:00,3
2019-12-29 17:55:00,5
2019-12-29 18:47:00,3
2019-12-29 22:10:00,6
2019-12-29 22:15:00,3
2019-12-29 22:47:00,1
