1,"SELECT  s.bestObjID, s.z, s.zErr, s.z_noqso,s.zErr_noqso,           p.modelMag_u- p.modelMag_g, p.modelMag_g- p.modelMag_r,p.modelMag_r- p.modelMag_i,p.modelMag_i- p.modelMag_z,            s.class, s.subclass, p.type         into  mydb.notStar         from SpecObj as s, PhotoObj as p         WHERE (s.class=&&& or s.class=&&& )         AND s.bestObjID = p.objID"
2019-11-24 00:45:00,1
