343,select * from Frame where fieldId=#
2019-11-24 00:21:00,1
2019-11-24 00:32:00,1
2019-11-24 00:39:00,2
2019-11-24 00:46:00,1
2019-11-24 00:58:00,1
2019-11-24 01:04:00,1
2019-11-24 01:09:00,13
2019-11-24 01:10:00,35
2019-11-24 01:11:00,35
2019-11-24 01:12:00,35
2019-11-24 01:13:00,3
2019-11-24 01:14:00,1
2019-11-24 03:30:00,1
2019-11-24 06:33:00,1
2019-11-24 06:34:00,13
2019-11-24 06:35:00,15
2019-11-24 06:36:00,13
2019-11-24 06:37:00,6
2019-11-24 07:08:00,1
2019-11-24 07:57:00,1
2019-11-24 08:16:00,1
2019-11-24 08:59:00,1
2019-11-24 09:25:00,1
2019-11-24 09:51:00,1
2019-11-24 09:52:00,1
2019-11-24 09:56:00,1
2019-11-24 10:02:00,1
2019-11-24 10:18:00,1
2019-11-24 10:26:00,1
2019-11-24 10:43:00,1
2019-11-24 11:40:00,1
2019-11-24 11:54:00,1
2019-11-24 11:55:00,1
2019-11-24 12:07:00,1
2019-11-24 12:12:00,1
2019-11-24 12:17:00,1
2019-11-24 12:35:00,1
2019-11-24 13:28:00,1
2019-11-24 13:33:00,1
2019-11-24 13:51:00,1
2019-11-24 13:53:00,1
2019-11-24 14:12:00,1
2019-11-24 14:18:00,1
2019-11-24 14:21:00,1
2019-11-24 14:57:00,1
2019-11-24 15:34:00,6
2019-11-24 15:36:00,8
2019-11-24 15:37:00,9
2019-11-24 15:38:00,4
2019-11-24 15:50:00,1
2019-11-24 16:37:00,1
2019-11-24 16:38:00,1
2019-11-24 17:06:00,1
2019-11-24 17:09:00,1
2019-11-24 17:23:00,1
2019-11-24 17:42:00,1
2019-11-24 17:45:00,1
2019-11-24 17:55:00,1
2019-11-24 17:56:00,1
2019-11-24 17:57:00,1
2019-11-24 18:08:00,21
2019-11-24 18:09:00,37
2019-11-24 18:10:00,4
2019-11-24 18:14:00,1
2019-11-24 18:22:00,1
2019-11-24 18:24:00,1
2019-11-24 18:51:00,1
2019-11-24 19:58:00,2
2019-11-24 19:59:00,4
2019-11-24 20:00:00,3
2019-11-24 20:01:00,3
2019-11-24 20:02:00,4
2019-11-24 20:03:00,2
2019-11-24 20:04:00,1
2019-11-24 20:24:00,1
2019-11-24 20:28:00,1
2019-11-24 20:30:00,1
2019-11-24 21:00:00,1
2019-11-24 21:07:00,1
2019-11-24 21:43:00,1
2019-11-24 21:53:00,1
2019-11-24 22:31:00,1
2019-11-24 22:35:00,1
2019-11-24 22:36:00,1
2019-11-24 22:57:00,1
2019-11-24 23:33:00,1
2019-11-24 23:40:00,1
2019-11-24 23:51:00,1
2019-11-24 23:58:00,1
