69,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-11-24 16:16:00,1
2019-11-24 18:33:00,2
2019-11-24 18:34:00,1
2019-11-24 18:47:00,1
2019-11-24 19:33:00,1
2019-11-24 19:40:00,1
2019-11-24 19:49:00,1
2019-11-24 19:57:00,1
2019-11-24 19:58:00,1
2019-11-24 19:59:00,1
2019-11-24 20:01:00,1
2019-11-24 22:57:00,1
2019-11-24 23:03:00,1
2019-11-24 23:04:00,1
2019-11-24 23:05:00,1
2019-11-24 23:06:00,1
2019-11-24 23:07:00,1
2019-11-24 23:09:00,1
2019-11-24 23:10:00,1
2019-11-24 23:11:00,1
2019-11-24 23:13:00,1
2019-11-24 23:14:00,1
2019-11-24 23:15:00,1
2019-11-24 23:16:00,1
2019-11-24 23:17:00,1
2019-11-24 23:18:00,1
2019-11-24 23:19:00,1
2019-11-24 23:20:00,1
2019-11-24 23:21:00,1
2019-11-24 23:22:00,1
2019-11-24 23:23:00,1
2019-11-24 23:24:00,1
2019-11-24 23:25:00,2
2019-11-24 23:26:00,1
2019-11-24 23:27:00,1
2019-11-24 23:28:00,1
2019-11-24 23:29:00,1
2019-11-24 23:30:00,1
2019-11-24 23:31:00,2
2019-11-24 23:32:00,1
2019-11-24 23:33:00,1
2019-11-24 23:34:00,1
2019-11-24 23:38:00,1
2019-11-24 23:39:00,1
2019-11-24 23:40:00,1
2019-11-24 23:41:00,1
2019-11-24 23:42:00,1
2019-11-24 23:43:00,1
2019-11-24 23:44:00,1
2019-11-24 23:45:00,2
2019-11-24 23:46:00,1
2019-11-24 23:47:00,1
2019-11-24 23:48:00,1
2019-11-24 23:49:00,1
2019-11-24 23:50:00,2
2019-11-24 23:51:00,1
2019-11-24 23:52:00,1
2019-11-24 23:53:00,1
2019-11-24 23:54:00,1
2019-11-24 23:55:00,1
2019-11-24 23:56:00,1
2019-11-24 23:57:00,1
2019-11-24 23:58:00,1
2019-11-24 23:59:00,1
