92,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-24 00:22:00,1
2019-11-24 03:25:00,1
2019-11-24 03:29:00,1
2019-11-24 04:17:00,1
2019-11-24 04:24:00,1
2019-11-24 05:41:00,1
2019-11-24 05:43:00,1
2019-11-24 05:55:00,1
2019-11-24 05:59:00,1
2019-11-24 07:24:00,1
2019-11-24 08:00:00,1
2019-11-24 08:14:00,1
2019-11-24 08:16:00,1
2019-11-24 08:30:00,2
2019-11-24 08:38:00,1
2019-11-24 08:42:00,2
2019-11-24 08:45:00,1
2019-11-24 09:03:00,1
2019-11-24 09:05:00,1
2019-11-24 09:07:00,1
2019-11-24 09:09:00,1
2019-11-24 09:10:00,1
2019-11-24 09:12:00,1
2019-11-24 09:13:00,1
2019-11-24 09:27:00,1
2019-11-24 09:37:00,1
2019-11-24 11:06:00,1
2019-11-24 11:10:00,1
2019-11-24 11:57:00,1
2019-11-24 12:05:00,1
2019-11-24 12:06:00,1
2019-11-24 12:10:00,1
2019-11-24 12:12:00,1
2019-11-24 12:18:00,1
2019-11-24 12:25:00,1
2019-11-24 12:31:00,1
2019-11-24 12:53:00,1
2019-11-24 13:00:00,1
2019-11-24 13:04:00,1
2019-11-24 13:05:00,1
2019-11-24 13:12:00,1
2019-11-24 13:14:00,1
2019-11-24 13:22:00,1
2019-11-24 13:28:00,1
2019-11-24 13:30:00,1
2019-11-24 13:31:00,1
2019-11-24 13:32:00,1
2019-11-24 13:36:00,2
2019-11-24 13:38:00,1
2019-11-24 13:40:00,1
2019-11-24 13:42:00,1
2019-11-24 13:45:00,1
2019-11-24 13:48:00,1
2019-11-24 13:49:00,1
2019-11-24 13:50:00,1
2019-11-24 13:51:00,1
2019-11-24 13:53:00,1
2019-11-24 13:54:00,1
2019-11-24 13:55:00,1
2019-11-24 13:58:00,1
2019-11-24 14:07:00,1
2019-11-24 14:09:00,1
2019-11-24 14:37:00,1
2019-11-24 14:47:00,2
2019-11-24 14:48:00,1
2019-11-24 14:49:00,1
2019-11-24 14:55:00,1
2019-11-24 15:02:00,1
2019-11-24 15:03:00,1
2019-11-24 15:06:00,1
2019-11-24 15:08:00,1
2019-11-24 15:12:00,1
2019-11-24 15:29:00,1
2019-11-24 15:34:00,1
2019-11-24 15:39:00,1
2019-11-24 17:46:00,1
2019-11-24 19:42:00,1
2019-11-24 19:44:00,1
2019-11-24 19:49:00,1
2019-11-24 20:03:00,2
2019-11-24 20:06:00,1
2019-11-24 20:10:00,2
2019-11-24 20:27:00,1
2019-11-24 22:56:00,1
2019-11-24 23:03:00,1
2019-11-24 23:07:00,1
