1,"SELECT TOP # s.plate,s.mjd,s.fiberid, &&& as filter FROM BESTDR7..SpecObj as s,  BESTDR7..PhotoObj as p WHERE  ( p.type = # OR p.type = #) AND s.bestObjID = p.objID"
2019-11-24 18:21:00,1
