1,"SELECT TOP #  s.dec,cast(str(s.ra,#,#) as float) as ra,s.z,p.objID,p.r,p.u,p.z  FROM ..SpecObj as s  JOIN ..PhotoObj AS p ON s.bestObjID = p.objID  JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON b.SpecobjID = S.SpecobjID  WHERE s.zWarning = # AND (s.class = &&& OR s.class = &&&) AND ( p.type = # OR p.type = #)"
2019-11-24 04:24:00,1
