13,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-11-24 15:38:00,1
2019-11-24 15:46:00,1
2019-11-24 15:59:00,1
2019-11-24 16:08:00,1
2019-11-24 17:03:00,1
2019-11-24 17:15:00,1
2019-11-24 17:25:00,1
2019-11-24 17:28:00,1
2019-11-24 17:31:00,1
2019-11-24 17:37:00,1
2019-11-24 17:42:00,1
2019-11-24 17:45:00,1
2019-11-24 17:48:00,1
