19,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-11-24 04:35:00,1
2019-11-24 07:23:00,1
2019-11-24 12:12:00,1
2019-11-24 12:14:00,1
2019-11-24 15:00:00,1
2019-11-24 18:46:00,1
2019-11-24 19:04:00,1
2019-11-24 19:05:00,1
2019-11-24 19:06:00,1
2019-11-24 19:44:00,2
2019-11-24 19:46:00,1
2019-11-24 19:58:00,1
2019-11-24 21:08:00,1
2019-11-24 21:11:00,1
2019-11-24 21:36:00,1
2019-11-24 21:37:00,1
2019-11-24 21:51:00,1
2019-11-24 23:19:00,1
