2,"SELECT   m.objname, m.objid, s.specobjid, m.ra, m.dec, p.dered_u,p.dered_g,p.dered_r,p.dered_i,p.dered_z, p.u, p.g, p.r, p.i, p.z, s.z as redshift , g.h_beta_flux,   g.oiii_#_flux, g.h_alpha_flux, g.nii_#_flux, g.oi_#_flux, g.sii_#_flux, g.sii_#_flux into HyperLeda_S0_spec from dr1#.PhotoObjAll AS p     JOIN DR1#.SpecObj AS s ON s.bestobjid = p.objid     JOIN MyDB.HyperLeda_S0 AS m ON m.Objid = p.objid     JOIN DR1#.galSpecLine AS g ON s.specobjid = g.specobjid"
2019-11-24 10:50:00,2
