1,"SELECT TOP #    p.u,p.g,p.r,p.i,p.z  FROM Galaxy AS p, dbo.fGetNearbyObjEq(#,#,#) as N  WHERE    p.objID = N.objID"
2019-11-24 10:06:00,1
