22,"select ra,dec from specObj where ra BETWEEN # and # AND dec BETWEEN # and #"
2019-11-24 08:03:00,1
2019-11-24 10:54:00,1
2019-11-24 10:55:00,1
2019-11-24 14:39:00,1
2019-11-24 16:27:00,1
2019-11-24 16:28:00,15
2019-11-24 16:32:00,1
2019-11-24 16:37:00,1
