24,select * from zoo2Stripe8#Coadd2 where dr8objid=#
2019-11-30 22:02:00,3
2019-11-30 22:03:00,7
2019-11-30 22:04:00,9
2019-11-30 22:05:00,4
2019-11-30 22:06:00,1
