21,select * from galSpecIndx where specObjId=#
2019-11-30 00:26:00,1
2019-11-30 00:57:00,1
2019-11-30 02:19:00,1
2019-11-30 04:04:00,1
2019-11-30 04:16:00,1
2019-11-30 07:20:00,1
2019-11-30 09:00:00,1
2019-11-30 09:17:00,1
2019-11-30 10:42:00,1
2019-11-30 12:45:00,1
2019-11-30 15:38:00,1
2019-11-30 15:44:00,1
2019-11-30 16:11:00,1
2019-11-30 16:50:00,1
2019-11-30 18:24:00,1
2019-11-30 19:03:00,1
2019-11-30 19:06:00,1
2019-11-30 19:19:00,1
2019-11-30 20:22:00,1
2019-11-30 20:33:00,1
2019-11-30 23:02:00,1
