4,"INSERT INTO [ASSETS] VALUES(#, &&&, &&&, &&&, NULL, NULL, NULL, NULL, NULL, NULL, NULL, &&&, NULL, &&&, &&&, NULL, NULL, &&&, &&&, &&&, &&&, &&&, NULL, NULL, NULL, &&&, #, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, &&&, &&&, NULL, &&&, &&&, &&&, &&&, NULL, &&&, &&&, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, #, &&&, geography::STPointFromText(&&&, #) )"
2019-11-30 12:06:00,1
2019-11-30 15:01:00,1
2019-11-30 15:04:00,1
2019-11-30 15:06:00,1
