144,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-30 03:03:00,1
2019-11-30 07:48:00,1
2019-11-30 07:52:00,1
2019-11-30 08:01:00,1
2019-11-30 08:12:00,1
2019-11-30 08:14:00,1
2019-11-30 08:15:00,1
2019-11-30 08:19:00,1
2019-11-30 08:44:00,1
2019-11-30 08:59:00,1
2019-11-30 09:28:00,1
2019-11-30 09:57:00,1
2019-11-30 10:01:00,1
2019-11-30 10:04:00,1
2019-11-30 10:27:00,1
2019-11-30 10:43:00,1
2019-11-30 10:46:00,1
2019-11-30 11:00:00,1
2019-11-30 11:09:00,1
2019-11-30 11:23:00,1
2019-11-30 11:24:00,1
2019-11-30 11:34:00,1
2019-11-30 11:40:00,1
2019-11-30 11:44:00,1
2019-11-30 11:45:00,1
2019-11-30 11:49:00,1
2019-11-30 11:57:00,1
2019-11-30 12:18:00,1
2019-11-30 12:25:00,1
2019-11-30 12:28:00,1
2019-11-30 12:32:00,1
2019-11-30 12:35:00,2
2019-11-30 12:36:00,1
2019-11-30 12:37:00,1
2019-11-30 12:38:00,1
2019-11-30 12:39:00,2
2019-11-30 12:41:00,1
2019-11-30 12:51:00,1
2019-11-30 12:53:00,1
2019-11-30 13:01:00,1
2019-11-30 13:11:00,1
2019-11-30 13:21:00,1
2019-11-30 13:23:00,1
2019-11-30 13:36:00,1
2019-11-30 13:50:00,1
2019-11-30 13:56:00,1
2019-11-30 14:02:00,1
2019-11-30 14:12:00,1
2019-11-30 14:13:00,1
2019-11-30 14:14:00,1
2019-11-30 14:17:00,1
2019-11-30 14:41:00,1
2019-11-30 14:56:00,1
2019-11-30 14:57:00,1
2019-11-30 14:58:00,1
2019-11-30 15:04:00,1
2019-11-30 15:10:00,1
2019-11-30 15:17:00,1
2019-11-30 15:23:00,1
2019-11-30 15:26:00,1
2019-11-30 15:28:00,1
2019-11-30 15:48:00,1
2019-11-30 16:02:00,1
2019-11-30 16:03:00,1
2019-11-30 16:09:00,1
2019-11-30 16:23:00,1
2019-11-30 16:24:00,1
2019-11-30 16:35:00,1
2019-11-30 16:40:00,1
2019-11-30 16:56:00,1
2019-11-30 16:57:00,1
2019-11-30 17:02:00,1
2019-11-30 17:11:00,1
2019-11-30 17:15:00,1
2019-11-30 17:20:00,2
2019-11-30 17:24:00,1
2019-11-30 17:32:00,1
2019-11-30 17:36:00,1
2019-11-30 17:40:00,1
2019-11-30 17:47:00,1
2019-11-30 17:51:00,1
2019-11-30 17:55:00,2
2019-11-30 17:56:00,1
2019-11-30 17:58:00,1
2019-11-30 18:02:00,1
2019-11-30 18:05:00,1
2019-11-30 18:06:00,1
2019-11-30 18:09:00,2
2019-11-30 18:12:00,1
2019-11-30 18:13:00,1
2019-11-30 18:19:00,1
2019-11-30 18:22:00,1
2019-11-30 18:26:00,1
2019-11-30 18:32:00,1
2019-11-30 18:36:00,1
2019-11-30 18:42:00,1
2019-11-30 18:43:00,1
2019-11-30 18:48:00,1
2019-11-30 18:49:00,1
2019-11-30 18:55:00,1
2019-11-30 19:02:00,2
2019-11-30 19:09:00,1
2019-11-30 19:12:00,1
2019-11-30 19:13:00,1
2019-11-30 19:23:00,1
2019-11-30 19:30:00,1
2019-11-30 19:31:00,1
2019-11-30 19:37:00,1
2019-11-30 19:38:00,1
2019-11-30 19:39:00,1
2019-11-30 19:44:00,1
2019-11-30 19:45:00,1
2019-11-30 19:51:00,1
2019-11-30 19:52:00,1
2019-11-30 19:59:00,1
2019-11-30 20:01:00,1
2019-11-30 20:05:00,1
2019-11-30 20:08:00,1
2019-11-30 20:21:00,1
2019-11-30 20:35:00,1
2019-11-30 20:36:00,1
2019-11-30 20:39:00,1
2019-11-30 20:43:00,1
2019-11-30 20:47:00,1
2019-11-30 21:08:00,1
2019-11-30 21:14:00,1
2019-11-30 21:16:00,1
2019-11-30 21:18:00,1
2019-11-30 21:21:00,1
2019-11-30 21:22:00,1
2019-11-30 21:35:00,1
2019-11-30 21:39:00,1
2019-11-30 21:56:00,1
2019-11-30 22:06:00,1
2019-11-30 22:45:00,1
2019-11-30 22:50:00,1
2019-11-30 23:35:00,1
2019-11-30 23:52:00,1
