35,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-11-30 00:49:00,1
2019-11-30 01:49:00,1
2019-11-30 02:49:00,1
2019-11-30 03:49:00,1
2019-11-30 04:46:00,1
2019-11-30 05:46:00,1
2019-11-30 06:22:00,1
2019-11-30 06:45:00,1
2019-11-30 07:45:00,1
2019-11-30 08:44:00,1
2019-11-30 09:42:00,1
2019-11-30 09:45:00,1
2019-11-30 10:19:00,1
2019-11-30 10:28:00,1
2019-11-30 10:46:00,1
2019-11-30 10:56:00,1
2019-11-30 11:05:00,1
2019-11-30 11:36:00,1
2019-11-30 11:45:00,1
2019-11-30 12:46:00,1
2019-11-30 13:46:00,1
2019-11-30 14:45:00,1
2019-11-30 15:46:00,1
2019-11-30 16:45:00,1
2019-11-30 17:46:00,1
2019-11-30 18:35:00,9
2019-11-30 18:46:00,1
