6,"INSERT INTO [ASSETS] VALUES(#, &&&, NULL, &&&, #, NULL, NULL, &&&, &&&, #, NULL, &&&, &&&, &&&, &&&, NULL, NULL, &&&, &&&, &&&, &&&, &&&, NULL, NULL, NULL, &&&, #, #, #, NULL, #, #, &&&, &&&, NULL, NULL, NULL, &&&, NULL, NULL, NULL, NULL, &&&, &&&, NULL, &&&, &&&, &&&, &&&, NULL, &&&, NULL, &&&, &&&, NULL, &&&, &&&, &&&, #, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, #, &&&, geography::STPointFromText(&&&, #) )"
2019-11-30 11:55:00,2
2019-11-30 11:57:00,1
2019-11-30 14:50:00,2
2019-11-30 14:52:00,1
