58,select * from XCRedshift where specObjId=#
2019-11-30 00:04:00,1
2019-11-30 00:08:00,1
2019-11-30 00:25:00,1
2019-11-30 00:55:00,1
2019-11-30 00:56:00,1
2019-11-30 02:48:00,2
2019-11-30 03:42:00,1
2019-11-30 03:48:00,1
2019-11-30 04:09:00,1
2019-11-30 04:50:00,1
2019-11-30 06:42:00,1
2019-11-30 08:14:00,1
2019-11-30 08:53:00,1
2019-11-30 08:55:00,2
2019-11-30 09:17:00,1
2019-11-30 09:29:00,1
2019-11-30 09:45:00,1
2019-11-30 09:59:00,1
2019-11-30 10:25:00,2
2019-11-30 10:48:00,1
2019-11-30 11:05:00,2
2019-11-30 12:11:00,1
2019-11-30 12:27:00,1
2019-11-30 12:50:00,1
2019-11-30 12:51:00,1
2019-11-30 12:52:00,1
2019-11-30 13:48:00,1
2019-11-30 14:27:00,1
2019-11-30 14:42:00,1
2019-11-30 16:02:00,1
2019-11-30 16:15:00,1
2019-11-30 17:23:00,1
2019-11-30 17:45:00,1
2019-11-30 18:15:00,1
2019-11-30 18:52:00,1
2019-11-30 19:34:00,1
2019-11-30 19:44:00,1
2019-11-30 20:12:00,1
2019-11-30 20:15:00,1
2019-11-30 20:22:00,1
2019-11-30 21:35:00,1
2019-11-30 21:36:00,1
2019-11-30 22:06:00,1
2019-11-30 22:07:00,1
2019-11-30 22:13:00,1
2019-11-30 23:34:00,1
2019-11-30 23:53:00,1
2019-11-30 23:58:00,2
2019-11-30 23:59:00,5
