170,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-11-30 00:01:00,1
2019-11-30 00:02:00,1
2019-11-30 00:03:00,1
2019-11-30 00:04:00,2
2019-11-30 00:05:00,1
2019-11-30 00:09:00,2
2019-11-30 00:11:00,2
2019-11-30 00:12:00,1
2019-11-30 00:16:00,1
2019-11-30 00:30:00,2
2019-11-30 00:31:00,1
2019-11-30 00:32:00,1
2019-11-30 00:35:00,1
2019-11-30 00:50:00,1
2019-11-30 00:51:00,1
2019-11-30 00:57:00,1
2019-11-30 00:58:00,1
2019-11-30 00:59:00,1
2019-11-30 01:04:00,1
2019-11-30 01:10:00,1
2019-11-30 01:14:00,1
2019-11-30 01:18:00,1
2019-11-30 01:36:00,1
2019-11-30 01:49:00,1
2019-11-30 01:50:00,1
2019-11-30 01:51:00,1
2019-11-30 02:12:00,1
2019-11-30 02:24:00,1
2019-11-30 02:27:00,1
2019-11-30 02:29:00,1
2019-11-30 02:57:00,1
2019-11-30 03:12:00,1
2019-11-30 03:28:00,1
2019-11-30 03:48:00,1
2019-11-30 03:49:00,1
2019-11-30 03:52:00,1
2019-11-30 03:53:00,1
2019-11-30 03:54:00,1
2019-11-30 03:59:00,2
2019-11-30 04:14:00,1
2019-11-30 04:18:00,1
2019-11-30 04:19:00,1
2019-11-30 04:22:00,1
2019-11-30 04:44:00,1
2019-11-30 04:45:00,1
2019-11-30 04:47:00,1
2019-11-30 04:51:00,1
2019-11-30 05:23:00,2
2019-11-30 05:30:00,1
2019-11-30 05:36:00,1
2019-11-30 05:37:00,1
2019-11-30 05:41:00,2
2019-11-30 05:51:00,1
2019-11-30 05:52:00,1
2019-11-30 05:55:00,2
2019-11-30 05:56:00,1
2019-11-30 06:01:00,1
2019-11-30 06:04:00,1
2019-11-30 06:05:00,1
2019-11-30 06:16:00,1
2019-11-30 06:18:00,2
2019-11-30 06:20:00,1
2019-11-30 06:23:00,1
2019-11-30 06:24:00,1
2019-11-30 06:37:00,2
2019-11-30 06:42:00,1
2019-11-30 06:54:00,1
2019-11-30 06:56:00,1
2019-11-30 07:07:00,1
2019-11-30 07:08:00,1
2019-11-30 07:09:00,1
2019-11-30 07:24:00,1
2019-11-30 07:29:00,1
2019-11-30 07:31:00,1
2019-11-30 07:32:00,2
2019-11-30 08:05:00,1
2019-11-30 08:23:00,2
2019-11-30 08:24:00,1
2019-11-30 08:29:00,1
2019-11-30 08:30:00,1
2019-11-30 08:33:00,1
2019-11-30 08:37:00,1
2019-11-30 08:38:00,1
2019-11-30 08:40:00,2
2019-11-30 08:41:00,1
2019-11-30 08:45:00,1
2019-11-30 08:46:00,1
2019-11-30 08:47:00,1
2019-11-30 08:48:00,2
2019-11-30 08:58:00,1
2019-11-30 09:12:00,1
2019-11-30 09:15:00,1
2019-11-30 09:30:00,1
2019-11-30 09:34:00,1
2019-11-30 09:44:00,1
2019-11-30 09:59:00,1
2019-11-30 10:00:00,1
2019-11-30 10:05:00,1
2019-11-30 10:06:00,1
2019-11-30 10:07:00,1
2019-11-30 10:08:00,1
2019-11-30 10:13:00,1
2019-11-30 10:14:00,1
2019-11-30 10:19:00,1
2019-11-30 10:20:00,1
2019-11-30 10:21:00,1
2019-11-30 10:39:00,2
2019-11-30 10:43:00,2
2019-11-30 10:45:00,1
2019-11-30 10:46:00,1
2019-11-30 10:47:00,1
2019-11-30 11:07:00,1
2019-11-30 11:08:00,1
2019-11-30 11:13:00,1
2019-11-30 11:19:00,1
2019-11-30 11:21:00,2
2019-11-30 11:22:00,2
2019-11-30 11:23:00,1
2019-11-30 11:24:00,1
2019-11-30 11:26:00,1
2019-11-30 11:28:00,1
2019-11-30 11:38:00,1
2019-11-30 11:39:00,1
2019-11-30 11:52:00,1
2019-11-30 11:53:00,1
2019-11-30 11:55:00,1
2019-11-30 11:58:00,2
2019-11-30 12:00:00,1
2019-11-30 12:08:00,2
2019-11-30 12:09:00,2
2019-11-30 12:11:00,1
2019-11-30 12:12:00,1
2019-11-30 12:13:00,2
2019-11-30 12:32:00,2
2019-11-30 12:40:00,1
2019-11-30 12:49:00,1
2019-11-30 12:59:00,1
2019-11-30 13:00:00,1
2019-11-30 13:05:00,2
2019-11-30 13:08:00,1
2019-11-30 13:09:00,1
2019-11-30 13:11:00,1
2019-11-30 13:20:00,1
2019-11-30 13:25:00,1
2019-11-30 13:26:00,1
2019-11-30 13:27:00,1
