224,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-11-30 01:21:00,4
2019-11-30 01:28:00,3
2019-11-30 01:29:00,5
2019-11-30 01:30:00,2
2019-11-30 01:31:00,6
2019-11-30 01:32:00,4
2019-11-30 01:33:00,4
2019-11-30 01:34:00,2
2019-11-30 01:40:00,6
2019-11-30 01:41:00,2
2019-11-30 01:42:00,4
2019-11-30 01:43:00,6
2019-11-30 01:44:00,4
2019-11-30 01:45:00,4
2019-11-30 01:46:00,2
2019-11-30 01:47:00,4
2019-11-30 06:06:00,1
2019-11-30 06:07:00,1
2019-11-30 06:15:00,1
2019-11-30 06:16:00,1
2019-11-30 07:27:00,4
2019-11-30 08:08:00,3
2019-11-30 08:09:00,1
2019-11-30 18:23:00,1
2019-11-30 18:24:00,3
2019-11-30 21:36:00,4
2019-11-30 21:37:00,6
2019-11-30 21:38:00,6
2019-11-30 21:39:00,2
2019-11-30 21:46:00,4
2019-11-30 21:55:00,2
2019-11-30 21:56:00,6
2019-11-30 21:57:00,4
2019-11-30 21:58:00,2
2019-11-30 22:07:00,4
2019-11-30 22:08:00,4
2019-11-30 22:09:00,6
2019-11-30 23:32:00,8
2019-11-30 23:33:00,10
2019-11-30 23:34:00,8
2019-11-30 23:35:00,10
2019-11-30 23:36:00,6
2019-11-30 23:37:00,4
2019-11-30 23:38:00,3
2019-11-30 23:39:00,4
2019-11-30 23:40:00,3
2019-11-30 23:41:00,6
2019-11-30 23:42:00,6
2019-11-30 23:43:00,4
2019-11-30 23:44:00,4
2019-11-30 23:48:00,2
2019-11-30 23:49:00,4
2019-11-30 23:50:00,8
2019-11-30 23:51:00,4
2019-11-30 23:52:00,2
