20,select * from sppParams where specObjId=#
2019-11-30 01:15:00,1
2019-11-30 01:35:00,1
2019-11-30 02:29:00,1
2019-11-30 03:07:00,1
2019-11-30 03:18:00,1
2019-11-30 03:20:00,1
2019-11-30 08:07:00,1
2019-11-30 09:48:00,1
2019-11-30 10:04:00,1
2019-11-30 10:58:00,1
2019-11-30 11:03:00,1
2019-11-30 13:44:00,1
2019-11-30 14:58:00,1
2019-11-30 15:06:00,1
2019-11-30 15:57:00,1
2019-11-30 16:01:00,1
2019-11-30 18:15:00,1
2019-11-30 19:31:00,1
2019-11-30 21:08:00,1
2019-11-30 22:06:00,1
