51,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-30 00:22:00,1
2019-11-30 11:12:00,1
2019-11-30 11:14:00,1
2019-11-30 11:17:00,1
2019-11-30 11:38:00,1
2019-11-30 11:40:00,1
2019-11-30 11:41:00,1
2019-11-30 11:46:00,1
2019-11-30 11:49:00,1
2019-11-30 11:51:00,1
2019-11-30 11:52:00,1
2019-11-30 11:55:00,1
2019-11-30 11:58:00,1
2019-11-30 12:06:00,1
2019-11-30 12:44:00,1
2019-11-30 12:51:00,2
2019-11-30 12:52:00,1
2019-11-30 12:55:00,1
2019-11-30 14:26:00,1
2019-11-30 14:28:00,1
2019-11-30 14:30:00,1
2019-11-30 14:31:00,1
2019-11-30 14:33:00,2
2019-11-30 14:34:00,1
2019-11-30 14:38:00,1
2019-11-30 14:45:00,2
2019-11-30 14:57:00,2
2019-11-30 15:12:00,1
2019-11-30 15:15:00,2
2019-11-30 15:23:00,2
2019-11-30 15:31:00,1
2019-11-30 15:32:00,1
2019-11-30 15:37:00,1
2019-11-30 15:41:00,1
2019-11-30 15:53:00,1
2019-11-30 15:54:00,1
2019-11-30 16:00:00,1
2019-11-30 16:01:00,1
2019-11-30 16:12:00,1
2019-11-30 16:31:00,1
2019-11-30 16:41:00,1
2019-11-30 16:42:00,1
2019-11-30 20:01:00,1
2019-11-30 20:42:00,1
2019-11-30 23:04:00,1
