5241,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-30 00:00:00,4
2019-11-30 00:04:00,5
2019-11-30 00:06:00,8
2019-11-30 00:07:00,11
2019-11-30 00:08:00,2
2019-11-30 00:09:00,6
2019-11-30 00:10:00,4
2019-11-30 00:13:00,2
2019-11-30 00:14:00,3
2019-11-30 00:16:00,8
2019-11-30 00:17:00,11
2019-11-30 00:18:00,2
2019-11-30 00:19:00,6
2019-11-30 00:20:00,4
2019-11-30 00:24:00,5
2019-11-30 00:26:00,8
2019-11-30 00:27:00,11
2019-11-30 00:28:00,2
2019-11-30 00:29:00,6
2019-11-30 00:30:00,4
2019-11-30 00:34:00,5
2019-11-30 00:36:00,8
2019-11-30 00:37:00,11
2019-11-30 00:38:00,2
2019-11-30 00:39:00,6
2019-11-30 00:40:00,4
2019-11-30 00:44:00,5
2019-11-30 00:46:00,8
2019-11-30 00:47:00,11
2019-11-30 00:48:00,2
2019-11-30 00:49:00,6
2019-11-30 00:50:00,4
2019-11-30 00:54:00,5
2019-11-30 00:56:00,8
2019-11-30 00:57:00,11
2019-11-30 00:58:00,2
2019-11-30 00:59:00,6
2019-11-30 01:00:00,4
2019-11-30 01:04:00,5
2019-11-30 01:06:00,7
2019-11-30 01:07:00,12
2019-11-30 01:08:00,2
2019-11-30 01:09:00,6
2019-11-30 01:10:00,4
2019-11-30 01:14:00,5
2019-11-30 01:16:00,7
2019-11-30 01:17:00,12
2019-11-30 01:18:00,2
2019-11-30 01:19:00,6
2019-11-30 01:20:00,5
2019-11-30 01:24:00,5
2019-11-30 01:26:00,7
2019-11-30 01:27:00,12
2019-11-30 01:28:00,2
2019-11-30 01:29:00,6
2019-11-30 01:30:00,4
2019-11-30 01:34:00,5
2019-11-30 01:36:00,7
