20,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-05-03 00:04:00,2
2019-05-03 01:50:00,1
2019-05-03 04:38:00,1
2019-05-03 09:42:00,1
2019-05-03 17:23:00,1
2019-05-03 18:23:00,2
2019-05-03 19:37:00,1
2019-05-03 19:50:00,1
2019-05-03 21:13:00,1
2019-05-03 21:30:00,1
2019-05-03 22:23:00,1
2019-05-03 22:26:00,1
2019-05-03 22:30:00,1
2019-05-03 22:38:00,1
2019-05-03 23:07:00,2
2019-05-03 23:34:00,1
2019-05-03 23:43:00,1
