101,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-05-03 00:13:00,1
2019-05-03 00:22:00,1
2019-05-03 00:31:00,1
2019-05-03 00:40:00,1
2019-05-03 00:58:00,1
2019-05-03 01:04:00,1
2019-05-03 02:14:00,1
2019-05-03 03:34:00,1
2019-05-03 03:57:00,1
2019-05-03 04:22:00,1
2019-05-03 04:26:00,1
2019-05-03 04:30:00,1
2019-05-03 04:35:00,1
2019-05-03 04:38:00,1
2019-05-03 04:42:00,1
2019-05-03 04:45:00,1
2019-05-03 04:50:00,1
2019-05-03 05:56:00,1
2019-05-03 06:19:00,1
2019-05-03 06:49:00,1
2019-05-03 06:58:00,1
2019-05-03 07:29:00,1
2019-05-03 07:41:00,1
2019-05-03 09:11:00,1
2019-05-03 09:25:00,1
2019-05-03 10:05:00,1
2019-05-03 10:41:00,1
2019-05-03 11:08:00,1
2019-05-03 11:36:00,2
2019-05-03 12:05:00,1
2019-05-03 12:09:00,1
2019-05-03 12:26:00,1
2019-05-03 12:44:00,1
2019-05-03 13:39:00,1
2019-05-03 13:43:00,2
2019-05-03 13:44:00,1
2019-05-03 14:47:00,1
2019-05-03 15:02:00,1
2019-05-03 15:37:00,1
2019-05-03 15:42:00,1
2019-05-03 15:55:00,1
2019-05-03 16:08:00,2
2019-05-03 16:11:00,1
2019-05-03 16:32:00,1
2019-05-03 16:42:00,1
2019-05-03 16:56:00,1
2019-05-03 16:58:00,1
2019-05-03 16:59:00,1
2019-05-03 17:00:00,1
2019-05-03 17:01:00,1
2019-05-03 17:03:00,1
2019-05-03 17:04:00,1
2019-05-03 17:07:00,1
2019-05-03 17:08:00,1
2019-05-03 17:09:00,1
2019-05-03 17:20:00,1
2019-05-03 17:24:00,1
2019-05-03 18:04:00,1
2019-05-03 18:12:00,1
2019-05-03 18:16:00,1
2019-05-03 18:21:00,1
2019-05-03 18:27:00,1
2019-05-03 18:32:00,1
2019-05-03 18:44:00,1
2019-05-03 18:50:00,2
2019-05-03 18:51:00,1
2019-05-03 19:20:00,1
2019-05-03 20:39:00,1
2019-05-03 21:08:00,1
2019-05-03 21:19:00,1
2019-05-03 21:20:00,2
2019-05-03 21:21:00,1
2019-05-03 21:32:00,1
2019-05-03 21:33:00,1
2019-05-03 21:42:00,1
2019-05-03 21:43:00,1
2019-05-03 21:51:00,2
2019-05-03 21:57:00,1
2019-05-03 21:59:00,1
2019-05-03 22:14:00,1
2019-05-03 22:16:00,1
2019-05-03 22:17:00,1
2019-05-03 22:23:00,1
2019-05-03 22:24:00,1
2019-05-03 22:26:00,2
2019-05-03 22:29:00,1
2019-05-03 22:30:00,2
2019-05-03 22:43:00,1
2019-05-03 22:47:00,1
2019-05-03 23:10:00,1
2019-05-03 23:18:00,1
2019-05-03 23:28:00,1
2019-05-03 23:29:00,1
