14,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-16 01:57:00,1
2019-11-16 03:13:00,1
2019-11-16 03:14:00,1
2019-11-16 03:34:00,1
2019-11-16 04:12:00,1
2019-11-16 04:15:00,1
2019-11-16 04:16:00,1
2019-11-16 04:17:00,2
2019-11-16 04:18:00,1
2019-11-16 04:21:00,2
2019-11-16 09:34:00,1
2019-11-16 23:54:00,1
