283,select * from dbo.fDocColumns(&&&)
2019-11-16 00:29:00,2
2019-11-16 00:40:00,2
2019-11-16 00:49:00,2
2019-11-16 01:48:00,2
2019-11-16 01:51:00,4
2019-11-16 01:55:00,3
2019-11-16 02:03:00,2
2019-11-16 02:41:00,2
2019-11-16 03:02:00,2
2019-11-16 03:05:00,2
2019-11-16 03:15:00,2
2019-11-16 03:16:00,2
2019-11-16 03:18:00,1
2019-11-16 03:20:00,2
2019-11-16 03:21:00,3
2019-11-16 03:22:00,4
2019-11-16 03:23:00,1
2019-11-16 04:02:00,5
2019-11-16 04:03:00,4
2019-11-16 04:04:00,9
2019-11-16 04:05:00,1
2019-11-16 04:10:00,1
2019-11-16 04:12:00,1
2019-11-16 04:13:00,1
2019-11-16 04:25:00,5
2019-11-16 04:26:00,7
2019-11-16 04:27:00,5
2019-11-16 04:34:00,1
2019-11-16 06:21:00,3
2019-11-16 06:28:00,1
2019-11-16 07:08:00,3
2019-11-16 07:20:00,2
2019-11-16 07:29:00,6
2019-11-16 07:30:00,6
2019-11-16 07:31:00,9
2019-11-16 07:32:00,4
2019-11-16 07:33:00,2
2019-11-16 07:34:00,2
2019-11-16 07:42:00,2
2019-11-16 07:50:00,6
2019-11-16 07:51:00,8
2019-11-16 07:52:00,5
2019-11-16 08:00:00,1
2019-11-16 08:03:00,7
2019-11-16 08:04:00,8
2019-11-16 08:05:00,8
2019-11-16 08:06:00,5
2019-11-16 08:07:00,8
2019-11-16 08:11:00,2
2019-11-16 08:12:00,3
2019-11-16 08:13:00,1
2019-11-16 08:34:00,3
2019-11-16 08:36:00,3
2019-11-16 09:04:00,4
2019-11-16 09:07:00,1
2019-11-16 09:58:00,1
2019-11-16 10:38:00,3
2019-11-16 10:44:00,1
2019-11-16 11:25:00,2
2019-11-16 11:31:00,2
2019-11-16 11:59:00,2
2019-11-16 13:07:00,2
2019-11-16 13:27:00,3
2019-11-16 14:15:00,1
2019-11-16 14:18:00,3
2019-11-16 14:30:00,3
2019-11-16 14:37:00,1
2019-11-16 14:55:00,1
2019-11-16 15:01:00,1
2019-11-16 15:13:00,1
2019-11-16 15:39:00,1
2019-11-16 16:37:00,2
2019-11-16 16:38:00,2
2019-11-16 16:48:00,3
2019-11-16 16:56:00,3
2019-11-16 17:17:00,2
2019-11-16 17:34:00,4
2019-11-16 17:40:00,3
2019-11-16 17:46:00,3
2019-11-16 17:54:00,3
2019-11-16 18:00:00,1
2019-11-16 18:01:00,2
2019-11-16 18:07:00,2
2019-11-16 18:10:00,1
2019-11-16 18:23:00,1
2019-11-16 18:25:00,4
2019-11-16 18:33:00,2
2019-11-16 18:35:00,1
2019-11-16 19:00:00,1
2019-11-16 19:05:00,1
2019-11-16 19:14:00,2
2019-11-16 19:45:00,2
2019-11-16 19:51:00,1
2019-11-16 19:57:00,1
2019-11-16 20:46:00,2
2019-11-16 21:00:00,3
2019-11-16 21:03:00,2
2019-11-16 21:37:00,1
2019-11-16 21:46:00,2
2019-11-16 21:55:00,1
2019-11-16 22:18:00,1
2019-11-16 23:21:00,1
2019-11-16 23:30:00,1
2019-11-16 23:47:00,3
