220,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-11-16 02:51:00,1
2019-11-16 02:52:00,1
2019-11-16 03:10:00,1
2019-11-16 03:11:00,1
2019-11-16 03:16:00,1
2019-11-16 03:17:00,1
2019-11-16 03:18:00,1
2019-11-16 03:19:00,1
2019-11-16 03:20:00,1
2019-11-16 03:23:00,2
2019-11-16 03:25:00,1
2019-11-16 03:29:00,1
2019-11-16 03:30:00,1
2019-11-16 03:35:00,2
2019-11-16 03:39:00,1
2019-11-16 03:44:00,2
2019-11-16 03:46:00,1
2019-11-16 03:47:00,1
2019-11-16 03:48:00,1
2019-11-16 03:52:00,2
2019-11-16 03:53:00,1
2019-11-16 03:54:00,1
2019-11-16 04:08:00,1
2019-11-16 04:09:00,1
2019-11-16 04:11:00,1
2019-11-16 04:13:00,1
2019-11-16 04:17:00,2
2019-11-16 04:19:00,1
2019-11-16 04:32:00,1
2019-11-16 04:33:00,1
2019-11-16 04:36:00,2
2019-11-16 04:52:00,1
2019-11-16 04:53:00,1
2019-11-16 04:55:00,1
2019-11-16 04:58:00,2
2019-11-16 05:05:00,2
2019-11-16 05:07:00,2
2019-11-16 05:11:00,2
2019-11-16 05:13:00,1
2019-11-16 05:14:00,1
2019-11-16 05:15:00,1
2019-11-16 05:20:00,2
2019-11-16 05:26:00,1
2019-11-16 05:33:00,2
2019-11-16 05:37:00,1
2019-11-16 05:38:00,1
2019-11-16 05:39:00,1
2019-11-16 05:45:00,1
2019-11-16 05:47:00,2
2019-11-16 05:48:00,1
2019-11-16 05:52:00,2
2019-11-16 05:54:00,1
2019-11-16 05:55:00,1
2019-11-16 05:56:00,1
2019-11-16 06:01:00,2
2019-11-16 06:03:00,2
2019-11-16 06:04:00,1
2019-11-16 06:08:00,1
2019-11-16 06:12:00,1
2019-11-16 06:13:00,1
2019-11-16 06:14:00,1
2019-11-16 06:15:00,2
2019-11-16 06:18:00,2
2019-11-16 06:21:00,1
2019-11-16 06:23:00,2
2019-11-16 06:34:00,2
2019-11-16 06:35:00,1
2019-11-16 06:36:00,1
2019-11-16 06:37:00,2
2019-11-16 06:42:00,2
2019-11-16 06:50:00,2
2019-11-16 06:51:00,1
2019-11-16 06:52:00,1
2019-11-16 06:53:00,1
2019-11-16 06:54:00,1
2019-11-16 06:55:00,2
2019-11-16 06:56:00,1
2019-11-16 06:57:00,1
2019-11-16 06:58:00,2
2019-11-16 07:00:00,2
2019-11-16 07:01:00,1
2019-11-16 07:05:00,2
2019-11-16 07:10:00,2
2019-11-16 07:11:00,1
2019-11-16 07:12:00,1
2019-11-16 07:13:00,1
2019-11-16 07:17:00,1
2019-11-16 07:18:00,1
2019-11-16 07:19:00,1
2019-11-16 07:20:00,1
2019-11-16 07:21:00,1
2019-11-16 07:22:00,1
2019-11-16 07:23:00,1
2019-11-16 07:26:00,1
2019-11-16 07:27:00,1
2019-11-16 07:29:00,1
2019-11-16 07:33:00,1
2019-11-16 07:34:00,2
2019-11-16 07:35:00,1
2019-11-16 07:45:00,1
2019-11-16 07:46:00,1
2019-11-16 07:47:00,1
2019-11-16 07:57:00,1
2019-11-16 07:58:00,1
2019-11-16 08:02:00,2
2019-11-16 08:03:00,2
2019-11-16 08:05:00,1
2019-11-16 08:07:00,2
2019-11-16 08:11:00,2
