294,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-11-16 07:26:00,1
2019-11-16 07:31:00,1
2019-11-16 07:33:00,1
2019-11-16 07:38:00,1
2019-11-16 07:41:00,1
2019-11-16 07:43:00,1
2019-11-16 07:45:00,1
2019-11-16 07:49:00,1
2019-11-16 07:50:00,1
2019-11-16 08:16:00,1
2019-11-16 08:23:00,1
2019-11-16 08:25:00,1
2019-11-16 08:31:00,1
2019-11-16 08:41:00,1
2019-11-16 08:43:00,1
2019-11-16 09:04:00,1
2019-11-16 09:07:00,1
2019-11-16 09:10:00,1
2019-11-16 09:16:00,1
2019-11-16 09:17:00,1
2019-11-16 09:20:00,1
2019-11-16 09:23:00,1
2019-11-16 09:25:00,1
2019-11-16 09:29:00,1
2019-11-16 09:34:00,1
2019-11-16 09:38:00,1
2019-11-16 09:44:00,1
2019-11-16 09:47:00,1
2019-11-16 09:48:00,1
2019-11-16 09:55:00,1
2019-11-16 10:00:00,1
2019-11-16 10:02:00,1
2019-11-16 10:03:00,1
2019-11-16 10:12:00,1
2019-11-16 10:15:00,1
2019-11-16 10:18:00,1
2019-11-16 10:22:00,1
2019-11-16 10:28:00,1
2019-11-16 10:31:00,1
2019-11-16 10:33:00,1
2019-11-16 10:36:00,1
2019-11-16 10:41:00,1
2019-11-16 10:45:00,1
2019-11-16 10:49:00,1
2019-11-16 10:52:00,1
2019-11-16 10:55:00,1
2019-11-16 10:57:00,1
2019-11-16 10:59:00,1
2019-11-16 11:01:00,1
2019-11-16 11:10:00,1
2019-11-16 11:14:00,1
2019-11-16 11:17:00,1
2019-11-16 11:18:00,1
2019-11-16 11:24:00,1
2019-11-16 11:27:00,1
2019-11-16 11:36:00,1
2019-11-16 11:39:00,1
2019-11-16 11:48:00,1
2019-11-16 11:51:00,1
2019-11-16 11:53:00,1
2019-11-16 11:56:00,1
2019-11-16 12:03:00,1
2019-11-16 12:14:00,1
2019-11-16 12:16:00,1
2019-11-16 12:25:00,1
2019-11-16 12:29:00,1
2019-11-16 12:34:00,1
2019-11-16 12:38:00,1
2019-11-16 12:40:00,1
2019-11-16 12:45:00,1
2019-11-16 12:48:00,1
2019-11-16 12:50:00,1
2019-11-16 12:58:00,1
2019-11-16 13:08:00,1
2019-11-16 13:23:00,1
2019-11-16 13:29:00,1
2019-11-16 13:40:00,1
2019-11-16 13:43:00,1
2019-11-16 13:47:00,1
2019-11-16 13:51:00,1
2019-11-16 13:58:00,1
2019-11-16 14:00:00,1
2019-11-16 14:02:00,1
2019-11-16 14:04:00,1
2019-11-16 14:07:00,1
2019-11-16 14:11:00,1
2019-11-16 14:16:00,1
2019-11-16 14:26:00,1
2019-11-16 14:27:00,1
2019-11-16 14:30:00,1
2019-11-16 14:34:00,1
2019-11-16 14:38:00,1
2019-11-16 14:45:00,1
2019-11-16 14:50:00,1
2019-11-16 14:54:00,1
2019-11-16 14:56:00,1
2019-11-16 14:58:00,1
2019-11-16 14:59:00,1
2019-11-16 15:03:00,1
2019-11-16 15:05:00,1
2019-11-16 15:09:00,1
2019-11-16 15:17:00,1
2019-11-16 15:18:00,1
2019-11-16 15:20:00,1
2019-11-16 15:32:00,1
2019-11-16 15:40:00,1
2019-11-16 15:45:00,1
2019-11-16 15:47:00,1
2019-11-16 15:57:00,1
2019-11-16 16:01:00,1
2019-11-16 16:10:00,1
2019-11-16 16:15:00,1
2019-11-16 16:17:00,1
2019-11-16 16:26:00,1
2019-11-16 16:31:00,1
2019-11-16 16:37:00,1
2019-11-16 16:39:00,1
2019-11-16 17:02:00,1
2019-11-16 17:04:00,1
2019-11-16 17:05:00,1
2019-11-16 17:07:00,1
2019-11-16 17:16:00,1
2019-11-16 17:18:00,1
2019-11-16 17:21:00,1
2019-11-16 17:38:00,1
2019-11-16 17:45:00,1
2019-11-16 17:50:00,1
2019-11-16 17:53:00,1
2019-11-16 17:56:00,1
2019-11-16 17:59:00,1
2019-11-16 18:00:00,1
2019-11-16 18:04:00,1
2019-11-16 18:13:00,1
2019-11-16 18:15:00,1
2019-11-16 18:17:00,1
2019-11-16 18:19:00,1
2019-11-16 18:22:00,1
2019-11-16 18:30:00,1
2019-11-16 18:35:00,1
2019-11-16 18:36:00,1
2019-11-16 18:37:00,1
2019-11-16 18:56:00,1
2019-11-16 18:57:00,1
2019-11-16 19:04:00,1
2019-11-16 19:07:00,1
2019-11-16 19:08:00,1
2019-11-16 19:18:00,1
2019-11-16 19:22:00,1
2019-11-16 19:24:00,1
2019-11-16 19:29:00,1
2019-11-16 19:31:00,1
2019-11-16 19:33:00,1
2019-11-16 19:35:00,1
2019-11-16 19:45:00,1
2019-11-16 19:47:00,1
2019-11-16 19:50:00,1
2019-11-16 19:59:00,1
2019-11-16 20:06:00,1
2019-11-16 20:17:00,1
2019-11-16 20:19:00,1
2019-11-16 20:23:00,1
2019-11-16 20:24:00,1
2019-11-16 20:27:00,1
2019-11-16 20:31:00,1
2019-11-16 20:33:00,1
2019-11-16 20:37:00,1
2019-11-16 20:39:00,1
2019-11-16 20:48:00,1
2019-11-16 20:52:00,1
2019-11-16 20:53:00,1
2019-11-16 21:01:00,1
2019-11-16 21:02:00,1
2019-11-16 21:08:00,1
2019-11-16 21:17:00,1
2019-11-16 21:24:00,1
2019-11-16 21:26:00,1
2019-11-16 21:30:00,1
2019-11-16 21:32:00,1
2019-11-16 21:37:00,1
2019-11-16 21:40:00,1
2019-11-16 21:46:00,1
2019-11-16 21:49:00,1
2019-11-16 21:50:00,1
2019-11-16 21:54:00,1
2019-11-16 21:56:00,1
2019-11-16 21:57:00,1
2019-11-16 21:58:00,1
2019-11-16 22:04:00,1
2019-11-16 22:05:00,1
2019-11-16 22:08:00,1
2019-11-16 22:11:00,1
2019-11-16 22:12:00,1
2019-11-16 22:35:00,1
2019-11-16 22:38:00,1
2019-11-16 22:47:00,1
2019-11-16 22:49:00,1
2019-11-16 22:51:00,1
2019-11-16 22:53:00,1
2019-11-16 22:58:00,1
2019-11-16 23:00:00,1
2019-11-16 23:05:00,1
2019-11-16 23:06:00,1
2019-11-16 23:17:00,1
2019-11-16 23:19:00,1
2019-11-16 23:25:00,1
2019-11-16 23:26:00,1
2019-11-16 23:41:00,1
2019-11-16 23:46:00,1
2019-11-16 23:52:00,1
2019-11-16 23:59:00,1
