26,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-05-28 04:32:00,1
2019-05-28 05:50:00,1
2019-05-28 07:09:00,1
2019-05-28 11:06:00,1
2019-05-28 13:18:00,1
2019-05-28 13:34:00,1
2019-05-28 13:42:00,1
2019-05-28 15:18:00,1
2019-05-28 15:23:00,1
2019-05-28 15:52:00,1
2019-05-28 15:56:00,1
2019-05-28 16:28:00,1
2019-05-28 16:29:00,1
2019-05-28 16:45:00,2
2019-05-28 16:46:00,1
2019-05-28 16:48:00,1
2019-05-28 17:52:00,1
2019-05-28 17:59:00,1
2019-05-28 18:03:00,1
2019-05-28 18:09:00,1
2019-05-28 18:15:00,1
2019-05-28 20:55:00,1
2019-05-28 21:02:00,1
2019-05-28 21:05:00,1
2019-05-28 21:08:00,1
