1,"SELECT s.ra,s.dec,s.plate,s.mjd,s.fiberid,s.z,s.zErr,s.zWarning,s.class into mydb.sdss_spectroscopy_dr1# from SpecObj WHERE class = &&& AND zWarning = #"
2019-05-28 05:35:00,1
