164,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-05-28 00:18:00,1
2019-05-28 00:32:00,1
2019-05-28 00:35:00,1
2019-05-28 01:32:00,1
2019-05-28 01:45:00,1
2019-05-28 01:50:00,1
2019-05-28 01:52:00,1
2019-05-28 02:37:00,1
2019-05-28 02:52:00,1
2019-05-28 02:55:00,1
2019-05-28 02:56:00,1
2019-05-28 02:57:00,1
2019-05-28 03:09:00,1
2019-05-28 03:12:00,1
2019-05-28 03:23:00,1
2019-05-28 03:27:00,1
2019-05-28 03:39:00,1
2019-05-28 03:42:00,1
2019-05-28 04:04:00,1
2019-05-28 04:07:00,1
2019-05-28 04:19:00,1
2019-05-28 04:22:00,1
2019-05-28 04:23:00,1
2019-05-28 04:33:00,1
2019-05-28 04:34:00,1
2019-05-28 04:44:00,1
2019-05-28 04:47:00,1
2019-05-28 04:59:00,1
2019-05-28 05:02:00,1
2019-05-28 05:14:00,1
2019-05-28 05:16:00,1
2019-05-28 05:22:00,1
2019-05-28 05:33:00,1
2019-05-28 05:36:00,1
2019-05-28 05:48:00,1
2019-05-28 05:51:00,1
2019-05-28 06:02:00,1
2019-05-28 06:05:00,1
2019-05-28 06:17:00,1
2019-05-28 06:20:00,1
2019-05-28 06:33:00,1
2019-05-28 06:35:00,1
2019-05-28 06:39:00,1
2019-05-28 06:40:00,1
2019-05-28 06:43:00,1
2019-05-28 06:44:00,1
2019-05-28 06:48:00,1
2019-05-28 06:49:00,1
2019-05-28 06:56:00,1
2019-05-28 06:57:00,1
2019-05-28 07:09:00,1
2019-05-28 07:18:00,1
2019-05-28 07:20:00,1
2019-05-28 07:36:00,1
2019-05-28 07:40:00,1
2019-05-28 07:43:00,1
2019-05-28 07:44:00,1
2019-05-28 07:54:00,1
2019-05-28 07:56:00,1
2019-05-28 08:05:00,1
2019-05-28 08:06:00,1
2019-05-28 08:22:00,1
2019-05-28 08:26:00,1
2019-05-28 08:29:00,1
2019-05-28 08:30:00,1
2019-05-28 08:47:00,1
2019-05-28 08:51:00,1
2019-05-28 08:54:00,1
2019-05-28 08:55:00,1
2019-05-28 08:59:00,2
2019-05-28 09:16:00,1
2019-05-28 09:19:00,1
2019-05-28 09:33:00,1
2019-05-28 09:36:00,1
2019-05-28 09:40:00,2
2019-05-28 09:56:00,1
2019-05-28 09:59:00,1
2019-05-28 10:06:00,1
2019-05-28 10:08:00,1
2019-05-28 10:23:00,1
2019-05-28 10:25:00,1
2019-05-28 10:39:00,1
2019-05-28 10:41:00,1
2019-05-28 10:50:00,1
2019-05-28 10:51:00,1
2019-05-28 11:00:00,1
2019-05-28 11:01:00,1
2019-05-28 11:10:00,1
2019-05-28 11:12:00,1
2019-05-28 11:19:00,1
2019-05-28 11:20:00,1
2019-05-28 11:37:00,1
2019-05-28 11:39:00,1
2019-05-28 11:57:00,1
2019-05-28 11:59:00,1
2019-05-28 12:16:00,1
2019-05-28 12:18:00,1
2019-05-28 12:26:00,1
2019-05-28 12:28:00,1
2019-05-28 12:46:00,1
2019-05-28 12:49:00,1
2019-05-28 12:57:00,1
2019-05-28 12:58:00,1
2019-05-28 13:12:00,1
2019-05-28 13:15:00,1
2019-05-28 13:31:00,1
2019-05-28 13:34:00,1
2019-05-28 15:57:00,1
2019-05-28 16:04:00,1
2019-05-28 16:09:00,1
2019-05-28 16:32:00,1
2019-05-28 18:29:00,1
2019-05-28 18:34:00,1
2019-05-28 18:46:00,1
2019-05-28 19:03:00,1
2019-05-28 19:05:00,1
2019-05-28 19:14:00,1
2019-05-28 19:16:00,1
2019-05-28 19:30:00,1
2019-05-28 19:32:00,1
2019-05-28 19:54:00,1
2019-05-28 19:56:00,1
2019-05-28 20:03:00,1
2019-05-28 20:07:00,1
2019-05-28 20:09:00,1
2019-05-28 20:10:00,1
2019-05-28 20:14:00,1
2019-05-28 20:20:00,1
2019-05-28 20:27:00,1
2019-05-28 20:31:00,1
2019-05-28 20:33:00,1
2019-05-28 20:39:00,1
2019-05-28 20:47:00,1
2019-05-28 20:53:00,1
2019-05-28 20:58:00,1
2019-05-28 21:07:00,1
2019-05-28 21:16:00,1
2019-05-28 21:26:00,1
2019-05-28 21:38:00,1
2019-05-28 21:40:00,1
2019-05-28 21:41:00,1
2019-05-28 21:48:00,1
2019-05-28 21:56:00,1
2019-05-28 22:02:00,1
2019-05-28 22:08:00,1
2019-05-28 22:12:00,1
2019-05-28 22:17:00,1
2019-05-28 22:24:00,1
2019-05-28 22:30:00,1
2019-05-28 22:33:00,1
2019-05-28 22:36:00,1
2019-05-28 22:40:00,1
2019-05-28 22:43:00,1
2019-05-28 22:50:00,1
2019-05-28 22:54:00,1
2019-05-28 22:57:00,1
2019-05-28 23:00:00,1
2019-05-28 23:02:00,1
2019-05-28 23:10:00,1
2019-05-28 23:50:00,1
2019-05-28 23:57:00,1
2019-05-28 23:59:00,1
